source;translation;type;module;status;customer
"Show PDF preview";"PDFプレビュー表示";C;merchant;T;N
"Export files";"ファイルのエクスポート";C;;T;N
"ExportFilesDescription";"List of exported files. Push refresh button if you don't see in the list file, which you currently exported.エクスポートされたファイルのリスト。最近エクスポートして、リストに表示されていないファイルがある場合は、リフレッシュ ボタンを押して下さい。";C;;T;N
"Languages";"ランゲージ（言語）";B;;T;N
"Debugging settings";"デバッギング セッティング（設定）";C;merchant;T;N
"Are you sure you want to delete selected file(s)?";"選択したファイルを本当に削除してよろしいですか？";C;;T;N
"Import language";"ランゲージ（言語）のインポート";C;;T;N
"Import new language into your account";"アカウントに新しいランゲージ（言語）をインポート";C;;T;N
"File(s) %s was successfully deleted";"ファイル %s はうまく削除されました。";S;;T;N
"Could not delete %s file(s)";"%s ファイルを削除できませんでした。";S;;T;N
"Plugin was successfully activated";"プラグインはうまくアクティブになりました。";S;;T;N
"Plugin was successfully deactivated";"プラグインはうまく非アクティブにされました。";S;;T;N
"General";"ジェネラル（一般）";B;merchant;T;N
"Drop modules";"モジュールのドロップ";S;merchant;T;N
"Logo";"ロゴ";C;merchant;T;N
"Are you sure you want to deactivate this plugin?";"このプラグインを非アクティブしても本当によろしいですか？";C;;T;N
"Are you sure you want to activate this plugin?";"このプラグインをアクティブにしても本当によろしいですか？";C;;T;N
"Activate";"アクティベイト";C;;T;N
"Deactivate";"デアクティベイト";C;;T;N
"Plugins";"プラグイン";C;;T;N
"PluginsDescription";"システムの動作を拡張したり変更したり、または、新しい機能を追加することが可能なプラグインやモジュール。";C;;T;N
"Path to server file";"サーバー ファイルへのパス";C;;T;N
"You have not selected file";"ファイルが選択されていません。";C;;T;N
"Author";"オーサー";B;;T;N
"Version";"バージョン";B;;T;N
"Language metadata not defined %s";"ランゲージのメタデータが定義されていません。 %s";S;;T;N
"Imported";"インポートされました。";S;;T;N
"N/A or Undefined";"適用不能または未定義";C;merchant;T;N
"Author: ";"オーサー: ";C;;T;N
"Include payout options in signup form";"サインアップフォームにペイアウトオプションを含める。";C;merchant;T;N
"Force choosing payout option";"ペイアウトオプションの選択を強制する。";C;merchant;T;N
"Failed to set default language with error: %s";"エラー：デフォルトランゲージのセットに失敗しました: %s";S;;T;N
"Language %s set as default.";"ランゲージ %s はデフォルトとしてセットされました。";S;;T;N
"Source message can't be empty in file %s";"ファイル %s はソースメッセージを空欄にできません。";S;;T;N
"Clean Install";"クリーン インストール";S;;T;N
"Check if you want to display payout options in your signup form";"サインアップフォームでペイアウトオプションを表示したい場合にチェックする。";S;merchant;T;N
"Signup form template";"サインアップ フォーム テンプレート";S;merchant;T;N
"Active theme";"アクティブ テーマ";S;merchant;T;N
"Other available themes";"その他利用可能なテーマ";S;merchant;T;N
"You can choose from the themes below. Click on <strong>Select this theme</strong> to set it as a new default theme.";"次のテーマから選択できます。「<strong>このテーマを選択</strong>」をクリックして、新しいデフォルトテーマとしてセットして下さい。";S;merchant;T;N
"All (allow user to choose)";"全て (ユーザーの選択を許可する)";C;merchant;T;N
"Default payout option";"デフォルト ペイアウト オプション";C;merchant;T;N
"Display payout option(s)";"ペイアウト オプションの表示";C;merchant;T;N
"If checked, user has to fill the payout option fields";"チェックすると、ユーザーはペイアウトオプションフィールドに何か記入する必要があります。";C;merchant;T;N
"Enter the text of yout terms & conditions";"ご利用条件（Terms & Conditions）にテキスト（文章）を入力する。";C;merchant;T;N
"Force acceptance of T & C";"T & Cの受け入れを強制する。";C;merchant;T;N
"If checked, affiliate will have to check that he agrees with Terms & conditions of your affiliate program";"チェックすると、アフィリエイトはアフィリエイトプログラムのTerms & Conditionsへの同意にチェックする必要があります。";C;merchant;T;N
"OverwriteCookiesDesc";"ビジターがアフィリエイトのバナーをクリックすると、その情報がクッキーに保存されます。ビジターが他のアフィリエイトのバナーを後からクリックした場合、システムがクッキーを上書きするかしないかを設定できます。
クッキーが上書きされた場合、最後に顧客にリンクをクリックされたアフィリエイトがコミッションを受け取れます。
上書きされない場合、最初のアフィリエイトがコミッションを受け取れ、後の紹介は登録されません。";C;merchant;T;N
"DeleteCookiesDesc";"セットされると、システムはセール / リードのトランザクション後に、クッキーを削除します。これは、その後のビジターのセールスからはアフィリエイトはコミッションを受け取れないことを意味します。
デフォルトでは、クッキーは削除されず、紹介したビジターの将来のオーダーからのコミッションを受け取ることができます。";C;merchant;T;N
"Enter URL of your normal website. It will be used to display general affiliate link in affiliate pannel.";"あなたのウェブサイトのノーマルなURLを入力して下さい。アフィリエイトパネルのジェネラルアフィリエイトリンクに表示されます。";C;merchant;T;N
"TrackByIpDesc";"クッキーが見つけられなかった場合はIPアドレスで紹介をトラッキングします。システムは与えられた時間レンジのうちの同じIPアドレスからの最新のクリックをチェックし、クリックを紹介したアフィリエイトのコミッションをジェネレートします。";C;merchant;T;N
"Affiliate for not referred commission";"紹介されたコミッションではないアフィリエイト";C;merchant;T;N
"SaveUnreferredSaleDesc";"セール/リードがどのアフィリエイトの紹介でもない場合、下記で選ばれたデフォルトアフィリエイトにコミッションが保存されます。
これはアフィリエイトによる紹介に限らず、全てのセールスのトラッキングに用いられます。";C;merchant;T;N
"Support DirectLink linking";"DirectLink リンキングのサポート";C;merchant;T;N
"Could not validate license. Reason: %s";"ライセンスが確認できません。理由: %s";S;;T;N
"License ID";"ライセンスID";C;;T;N
"Operation";"オペレーション（操作）";S;merchant;T;N
"Tracking options saved";"トラッキングオプションズが保存されました。";S;merchant;T;N
"Source message";"ソースメッセージ";B;;T;N
"Translation";"トランスレーション（翻訳）";B;;T;N
"Module";"モジュール";S;;T;N
"Additional data";"追加的なデータ";S;affiliate;T;N
"Banner name: ";"バナー名";S;affiliate;T;N
"or";"または";S;;T;N
"Currently online:";"現在オンライン:";S;merchant;T;N
"Language metadata";"ランゲージ（言語）メタデータ";B;;T;N
"No language selected";"ランゲージ（言語）が選択されていません。";B;;T;N
"Currently active plugins";"現在アクティブなプラグイン";S;;T;N
"ProxyServer";"プロキシサーバー";S;;T;N
"DirectLink";"DirectLink（ダイレクトリンク）";C;affiliate;T;N
"Display banner statistics";"バナー統計の表示";C;affiliate;T;N
"Channel: ";"チャンネル: ";C;;T;N
"Banner: ";"バナー: ";C;;T;N
"Are you sure you want to do this operation on the table?";"テーブルにこのオペレーション（操作）をしても本当によろしいですか？";C;merchant;T;N
"Active wallpaper can not be deleted";"アクティブなウォールペーパー（壁紙）は削除できません。";C;;T;N
"Upload failed with error: %s";"アップロードに失敗しました。エラー: %s";C;;T;N
"Data are cached";"データはキャッシュされました。";C;;T;N
"Exported file you can download here";"エクスポートされたファイルはここからダウンロードできます。";C;;T;N
"Save language metadata";"ランゲージ（言語）メタデータの保存";C;;T;N
"Your affiliate program name. It can be your company name if you want. This name can be visible in the signup form (depends on theme).";"アフィリエイトプログラム名。ご希望なら会社名でも結構です。この名前はサインアップの際に、テーマにもよりますが、表示されます。";C;merchant;T;N
"If checked, the invoice will be generated for every payment you make. Both affiliates and you will be able to check the invoice in the payouts history.";"チェックすると、全てのペイメント（支払）にインボイス（請求書）が発行されます。ペイアウト履歴で、アフィリエイトもマーチャントーもチェックできます。";C;merchant;T;N
"Support VAT";"VATサポート";C;merchant;T;N
"If checked, your affiliates from EU countries will be able to specify their VAT number and percentage.<br/>Also, for these affiliates the payouts are computed together with the VAT.";"チェックすると、EU諸国からのアフィリエイトはVAT番号とパーセンテージを指定することができます。<br/>また、そうしたアフィリエイトはVATを含めてペイアウト計算されます。";C;merchant;T;N
"Default VAT percentage used if affiliate doesn;t enter his own percentage";"デフォルトのVATパーセント。アフィリエイトが自分でパーセントを指定しない場合に適用される。";C;merchant;T;N
"Defines how the final payout amount should be computed.<br/>If VAT is added to the commissions, the commission amount will be increased with VAT part.";"最終ペイアウト金額がどのように計算されるべきか定義します。<br/>もしVATがコミッションに追加される場合は、コミッション金額はVATパートによって追加されます。";C;merchant;T;N
"Impressions raw/unique";"インプレッションズ　直接/ユニーク";S;affiliate;T;N
"Clicks raw/unique";"クリックス　直接/ユニーク";S;affiliate;T;N
"Sales total";"セールス トータル";S;;T;N
"Banner with id '";"バナーとID '";S;;T;N
"Affiliate is not defined";"アフィリエイトが定義されていません。";S;;T;N
"User is not affiliate";"ユーザーはアフィリエイトではありません。";S;;T;N
"Channel ID";"チャンネル ID";S;;T;N
"Merchant";"マーチャント";S;;T;N
"Default language has to be active !";"デフォルト ランゲージ（言語）はアクティブである必要があります！";S;;T;N
"Column %s must be number (%s given)";"カラム %s はナンバー（番号） (%s )である必要があります。";S;;T;N
"Column %s not defined in input data for csv file %s.";"カラム %s は、csv ファイル %s で、インプットデータとして定義されていません。";S;;T;N
"Language code %s is already used in your installation";"ランゲージ（言語）コード %s は既に使用されています。";S;;T;N
"New language with code %s created";"新しいランゲージ（言語）はコード %s で作成されました。";S;;T;N
"Language Name";"ランゲージ（言語）名";S;;T;N
"Translated [%]";"翻訳済 [%]";S;;T;N
"Is custom";"カスタムです。";S;;T;N
"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";"ライセンス ID はメンバーズパネルで見れます。ライセンスはプロダクトを現在インストールしているドメインで有効となります。";S;;T;N
"License agreement";"ライセンス アグリーメント";S;;T;N
"System Requirements";"システム リクアイアメント";S;;T;N
"The installation finished successfully. Thank you for choosing our product.";"インストールはうまく終了しました。当社製品をご選択頂きまして大変ありがとうございます。";S;;T;N
"Click here to go to introduction screen";"イントロダクション スクリーンはここをクリック";S;;T;N
"Internal error.";"インターナル（内部）エラー。";S;;T;N
"Recommended Settings";"推奨セッティング（設定）";S;;T;N
"Welcome message";"ウェルカム（歓迎）メッセージ";B;;T;N
"Source";"ソース";S;merchant;T;N
"You uploaded language file with following metadata:";"次のようなメタデータのランゲージ（言語）ファイルがアップロードされました:";S;;T;N
"Uploaded language file";"アップロードされたランゲージ（言語）ファイル";S;;T;N
"If language metadata are correct, you can start import.";"ランゲージ（言語）メタデータが正しければ、インポートをスタートできます。";S;;T;N
"You have to agree with the license.";"ライセンスに同意頂く必要があります。";C;;T;N
"I Agree with the license";"ライセンスに同意します。";C;;T;N
"Check Requirements";"リクアイアメント（必要事項）をチェック";B;;T;N
"Welcome info";"ウェルカム（歓迎）インフォメーション（情報）";C;affiliate;T;N
"Home template";"ホーム テンプレート";C;affiliate;T;N
"Affiliate manager template";"アフィリエイト マネージャー テンプレート";C;affiliate;T;N
"Home edit";"ホーム編集";C;affiliate;T;N
"Channel stats report";"チャンネル統計レポート";B;;T;N
"ChannelStatsReportDescription";"バナーに定義されたチャンネルのパフォーマンスのレポートを表示する。";C;affiliate;T;N
"Add message to this transaction (optional)";"このトランザクションにメッセージを追加する。（オプショナル＝任意）";C;merchant;T;N
"Unknown tracking";"アンノゥン（不明な）トラッキング";C;merchant;T;N
"Manually created";"手動で作成されました。";C;merchant;T;N
"Lifetime referral";"ライフタイム リファーラル（紹介）";C;merchant;T;N
"More info";"より詳しく";C;;T;N
"Failed to add link - invalid url";"リンクの追加に失敗しました - インバリッド（正しくない）URL";C;;T;N
"Open in same window/frame";"同じウィンドウ/フレームでオープン";C;;T;N
"Open in new window/frame (_blank)";"新しいウィンドウ/フレームでオープン (_blank)";C;;T;N
"Open in parent window/frame (_parent)";"上位のウィンドウ/フレームでオープン (_parent)";C;;T;N
"Open in top window/frame (_top)";"最上位のウィンドウ/フレームでオープン (_top)";C;;T;N
"Target";"ターゲット";C;;T;N
"Class";"クラス";C;;T;N
"Add Link";"リンク追加";C;;T;N
"Start import";"インポート開始";C;;T;N
"Create language";"ランゲージ（言語）のクリエイト";C;;T;N
"Deprecated";"ディプリケイティッド";C;;T;N
"Not translated";"未翻訳";C;;T;N
"Client";"クライアント";C;;T;N
"Client+Server";"クライアント+サーバー";C;;T;N
"All translations";"全てのトランザクション";C;;T;N
"System translations";"システム トランスレーションズ（翻訳）";C;;T;N
"Custom translations";"カスタム トランスレーションズ（翻訳）";C;;T;N
"Edit language";"ランゲージ（言語）編集";C;;T;N
"Translations";"トランスレーションズ（翻訳）";C;;T;N
"Create own language";"オウン（自分の）ランゲージ（言語）のクリエイト";C;;T;N
"Create new language";"新しいランゲージ（言語）のクリエイト";C;;T;N
"Error during copy of sample image %s.";"サンプルイメージのコピー中にエラー %s。";S;;T;N
"Update";"アップデート";B;;T;N
"Done";"完了";S;;T;N
"Logins history";"ログイン履歴";B;;T;N
"AutoRefresh saved";"AutoRefresh が保存されました。";S;;T;N
"Creating Account Directory";"アカウントディレクトリを作成中";S;;T;N
"Creating Account";"アカウントを作成中";S;;T;N
"Initializing Account";"アカウントを初期化中";S;;T;N
"Exporting dictionary cache.";"ディレクトリ キャッシュをエクスポート中";S;;T;N
"Logged out";"ログアウトしました。";S;;T;N
"About";"アバウト";C;merchant;T;N
"AboutDescription";"アプリケーションについて";C;merchant;T;N
"Design";"デザイン";C;;T;N
"ThemesSettingsDescription";"パネルとサインアップページのロゴとテーマ（ルック＆フィール）をお選びください。";C;merchant;T;N
"SignupFormSettingsDescription";"サインアップフォームのコンテンツとセッティング（設定）";C;merchant;T;N
"AffPanelSettingsDescription";"アフィリエイトパネルのコンテンツ。パネルのメニューとコンテンツは完全にカスタマイズ可能で、独自に作成することも可能です。";C;merchant;T;N
"Signup page theme";"サインアップページのテーマ";C;merchant;T;N
"Merchant panel theme";"マーチャントパネルのテーマ";C;merchant;T;N
"Approved commissions";"承認されたコミッション";B;;T;N
"Pending commissions";"未承認のコミッション";B;;T;N
"View online users";"オンラインユーザーの表示";C;;T;N
"View logins history";"ログイン履歴の表示";C;;T;N
"OnlineUsersDescription";"オンラインユーザーのリスト";C;;T;N
"LoginsHistoryDescription";"パネルへのログイン履歴";C;;T;N
"This icon can not be added to QuickLaunch";"クイックラウンチにこのアイコンは追加できません。";C;;T;N
"CTR raw/unique";"CTR 直接/ユニーク";S;affiliate;T;N
"Quick Navigation Icons";"クイックナビゲーションアイコン";S;affiliate;T;N
"Impressions (raw / unique)";"インプレッション (直接 / ユニーク)";B;;T;N
"What to do with child affiliates";"チャイルドアフィリエイトの取り扱い";S;merchant;T;N
"Config gadget";"コンフィグ ガジェット";S;;T;N
"If your wallpaper is saved on Internet/Intranet and is accessible from your browser, you can add it by entering URL of this wallpaper.";"ウォールペーパー（壁紙）をインターネットやイントラネットから保存してブラウザからアクセス可能であれば、URLを入力して追加できます。";S;;T;N
"In this case will be wallpaper loaded always from URL you entered and not from your server.";"この場合、ウォールペーパーはサーバーからではなく、常に入力されたURLからロードされます。";S;;T;N
"Enter URL";"URL入力";S;;T;N
"Upload wallpaper";"ウォールペーパー（壁紙）のアップロード";S;;T;N
"Upload new wallpaper to your account. Wallpaper will be saved in your account and always loaded from server.";"アカウントに新しいウォールペーパー（壁紙）をアップロードします。ウォールペーパーはアカウントにセーブされ、常にサーバーからロードされます。";S;;T;N
"Banners & Links";"バナーとリンク";B;;T;N
"do not move child affiliates";"チャイルドアフィリエイトを移動しません。";C;merchant;T;N
"move child affiliates to parent of deleted affiliate";"チャイルドアフィリエイトを削除された上位アフィリエイトへ移動する。";C;merchant;T;N
"Delete affiliate";"アフィリエイトの削除";C;merchant;T;N
"None wallpaper";"ウォールペーパー（壁紙）無し";C;;T;N
"Select desktop background color";"デスクトップのバックグラウンド カラー（背景色）を選択。";C;;T;N
"Add custom wallpaper";"カスタム ウォールペーパー（壁紙）の追加";C;;T;N
"No row selected";"行が選択されていません。";C;;T;N
"Application Update";"アプリケーション アップデート";S;;T;N
"Getting started";"ゲティング スターテッド";B;;T;N
"Wrong username/password (Username: %s)";"正しくないユーザー名またはパスワード (ユーザー名: %s)";S;;T;N
"Authentication failed for user %s";"ユーザー %s の認証に失敗しました。";S;;T;N
"User %s authenticated. Logging in.";"ユーザー %s は認証されました。ログインしています。";S;;T;N
"Logged out user %s";"ユーザー %s ログアウト";S;;T;N
"Adding content gadget: %s";"コンテンツガジェット追加中: %s";S;;T;N
"Downloading gadget: %s";"ガジェットのダウンロード中: %s";S;;T;N
"Updating %s Language";"ランゲージ %s アップデート中";S;;T;N
"Update Version";"アップデート バージョン";S;;T;N
"Failed to import language file. Incorrect file format. (%s)";"ランゲージファイルのインポートに失敗しました。正しくないファイルフォーマットです。 (%s)";S;;T;N
"Database Logger Error. Logging on display: %s";"データベース ロガーのエラーです。ロギングオン表示: %s";S;;T;N
"Proxy failed: %s";"プロキシーに失敗しました: %s";S;;T;N
"Could not connect to server: %s:%s, Failed with error: %s";"サーバー %s に接続できません: %s, エラー: %s";S;;T;N
"Could not send request to server %s:%s";"サーバー %s にリクエストを送信できません:%s";S;;T;N
"Could not read from proxy socket";"プロキシーソケットからリードできません。";S;;T;N
"Resource not modified, returned 304 for %s";"リソースがモディファイされていません。%s に304がリターンされます。";S;;T;N
"Return static file %s";"スタティック ファイル %s のリターン";S;;T;N
"Invoking method %s->%s()";"インボーキング メソッド %s->%s()";S;;T;N
"Please review your system settings, before starting update all requirements must be fulfilled.";"システムセッティングをレビューして下さい。アップデートをスタートする前に、必要条件を全て満たす必要があります。";S;;T;N
"Test URL matching";"テストURLのマッチ";S;affiliate;T;N
"You can test if your pattern matches the given URL.";"所与のURLにパターンがマッチしていればテスト可能です。";S;affiliate;T;N
"<h3>Add / edit DirectLink URL</h3>";"<h3>DirectLink URLの追加/編集</h3>";S;affiliate;T;N
"This setting can override the default configuration from campaign";"この設定で、キャンペーンのデフォルトコンフィギュレーションを、上書きできます。";S;merchant;T;N
"Affiliates will be able to choose only from these payout balance options.";"アフィリエイトはこれらのペイアウトバランスオプションからのみ選択することができます。";S;merchant;T;N
"Found";"ファウンド";S;merchant;T;N
"Response returned from server";"サーバーからレスポンスが返ってきました。";S;;T;N
"Do you like to reload application now ?";"アプリケーションを今すぐリロードしたいですか？";S;;T;N
"Available languages";"利用可能なランゲージ（言語）";S;;T;N
"To make it easier for you, some languages are already included in the distribution";"使いやすいように、いくつかのランゲージ（言語）は既に含まれて配布されています。";S;;T;N
"To import new language to the system, click on ""Import"" icon next to language that you would like to import.";"システムに新しいランゲージ（言語）をインポートするには、インポートしたいランゲージの隣の「インポート」アイコンをクリックして下さい。";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values loaded from imported language!!.";"警告: 同じランゲージコード (例 [en-US]) が既に存在する場合、トランスレーション（翻訳）とランゲージメタデータは新しくインポートされた値で上書きされます。";S;;T;N
"Import new language from the CSV file.";"CSVファイルから新しいランゲージをインポートする。";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values from the uploaded language!";"警告: 同じランゲージコード (例 [en-US]) が既に存在する場合、トランスレーション（翻訳）とランゲージメタデータはアップデートされた値で上書きされます。";S;;T;N
"In the table below you can see all the languages loaded in the system.";"下記のテーブルでシステムにロード済みのランゲージ（言語）を一覧できます。";S;;T;N
"To import a new language, click on Import language button and follow the steps in the import wizard.";"新しいランゲージ（言語）を入力するには、インポート ランゲージ ボタンをクリックし、インポートウィザードのステップに従って下さい。";S;;T;N
"If you don't want to use some language, you can deactivate it by changing value Yes to No in the 'Is active' column (don't forget to save your changes)";"いくつかのランゲージ（言語）を使用したくない場合は、「アクティブ/非アクティブ」カラムで「はい」を「いいえ」に変えることで。非アクティブにできます。（変更を保存するのを忘れないで下さい。）";S;;T;N
"Translations and default language";"トランスレーション（翻訳）とデフォルトランゲージ（言語）";S;;T;N
"One language must be system's default. To change the default language, click on icon 'Set as default' next to the language you want to set as default.";"少なくとも1つの言語はシステムデフォルトである必要があります。One language must be system's default. To change the default language, click on icon 'Set as default' next to the language you want to set as default.";S;;T;N
"To change some translations, click on Edit icon and continue in the editation.";"いくつかのトランスレーション（翻訳）を変更するには、「編集」アイコンをクリックして、編集して下さい。";S;;T;N
"Date & time format";"日付と時間のフォーマット";S;;T;N
"Every language has defined it's own date and time format. To modify it, click on the Edit icon next to the language you would like to change.";"すべてのランゲージ（言語）には定義された日付と時刻のフォーマットがあります。変更するには隣の「編集」アイコンをクリックして変更して下さい。";S;;T;N
"Creating new language translation";"新しいランゲージ（言語）トランスレーション（翻訳）を作成中です。";S;;T;N
"Here you can create your own language. Define the fields below, then the new language will be created. You should edit it's language strings (translations) manually in Edit language form.";"ここでランゲージ（言語）を作成できます。下記のフィールドを定義すると、新しいランゲージ（言語）が作成されます。ランゲージフォームに、ランゲージ ストリングス（翻訳）を手動で編集する必要があります。";S;;T;N
"It is not possible to create new language with language code that already exists in the system!";"システムに既に存在するランゲージ（言語）コードのランゲージ（言語）は新しく作成することができません。";S;;T;N
"You are going to update";"アップデートしようとしています。";S;;T;N
"from version";"フロム バージョン";S;;T;N
"NOTE: Make sure that you backup your database and application files.";"注意: データベースとアプリケーションファイルのバックアップを忘れずに。";S;;T;N
"You have to choose either campaign or banner, not both";"キャンペーンかバナーのいずれかを選択します。両方は選択できません。";C;affiliate;T;N
"Note for merchant - if you want to explain this URL";"マーチャントへの注意事項 - このURLを説明したい場合";C;affiliate;T;N
"Checking..";"チェック中。。。";C;affiliate;T;N
"This is the default currency of the system. All tracked sales and commissions will be in this main currency.";"システムのデフォルト カーレンシー（通貨）です。全てのセールスやコミッションはこのメインカーレンシーでトラッキングされます。";C;merchant;T;N
"Precision defines how the numbers are rounded - how many decimal places after the decimal point will be used";"数字がどのように丸められるか、小数点以下いくつまでを対象とするか、を正確に定義します。";C;merchant;T;N
"This setting controls where to display currency - before ($ 123) or after (123 $) the number";"カーレンシー（通貨）が表示される位置、数字の前（例　$ 123）か、後ろ（例　123 $）か、をコントロールするセッティングです。";C;merchant;T;N
"If affiliates doesn't specify his minimum payout balance, this value will be used.";"アフィリエイトがミニマムペイアウトバランスを指定しない場合に、デフォルトで適用される値です。";C;merchant;T;N
"Affiliates to pay";"支払われるべきアフィリエイト";C;merchant;T;N
"No data are matching your search";"データがサーチにマッチしませんでした。";C;merchant;T;N
"Version Update";"バージョン アップデート";C;;T;N
"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"ランゲージコードは各ランゲージにユニーク（１つだけ）です。例としては、米国英語のコードはen-USです。ほとんどのランゲージコードはこちらから見ることができます: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";C;;T;N
"Yes, Reload Application";"はい、アプリケーションをリロードします。";C;;T;N
"Request error";"リクエスト エラー";C;;T;N
"Your session expired.";"セッションは期限切れになりました。";C;;T;N
"Invalid server response.";"正しくないサーバーレスポンスです。";C;;T;N
"Selected parent user does not exist";"選択された上位ユーザーは存在しません。";S;merchant;T;N
"Referral ID can not be blank";"紹介者 ID は空欄にできません。";S;;T;N
"Referral ID can not be changed";"紹介者 ID は変更できません。";S;;T;N
"subaffiliate(s)";"サブアフィリエイト";S;;T;N
"Show this screen on startup";"スタートアップ時にこのスクリーンを表示";S;merchant;T;N
"Manual commission";"マニュアル（手動）コミッション";C;merchant;T;N
"Brainstorming";"ブレーンストーミング";C;merchant;T;N
"GetStartedBrainstorming";"第１ステップは重要です。アフィリエイトプログラムを十分検討して下さい。<br/>
何を達成したいのか計画を持つ必要があります。どのぐらいのコミッションを獲得したいか、等。<br/>
アフィリエイトになるのは競合と比べて魅力的でしょうか？
アフィリエイトが参加するようにどのように引きつければ良いでしょうか?";C;merchant;T;N
"Review your settings";"セッティング（設定）のレビュー";C;merchant;T;N
"GetStartedSettings";"Post Affiliate Pro はデフォルト コンフィギュレーション（設定）で動作します。<br/>しかしながら、コンフィギュレーションをチェックして、ニーズにあっているかどうかファインチューンする必要があります。<br/>コンフィギュレーション（設定）スクリーンは、 <strong>Config & Tools menu -> Configuration</strong> の下にあります。<br/><br/>全ての設定オプションの詳細な説明は、ユザーズガイドまたはナレッジベースで見つけられます。";C;merchant;T;N
"Define your commissions";"コミッションの定義";C;merchant;T;N
"GetStartedCommissions";"インストール中に１つのデフォルトキャンペーンが作成されます。それを修正しても良いでしょうし、新しく独自に作成されても結構です。<br/><br/>
キャンペーンとは、同じコミッション設定されたプロダクトやプロダクトセットのグループです。<br/><br/>
例えば、プロダクト1のキャンペーンをパークリック（クリック毎のコミッション）に設定して、同時に他にも、プロダクト2のキャンペーンをパーセールス（売上毎のコミッション）に設定できます。<br/><br/>
あるいは、低価格プロダクトのキャンペーンを売上の40%のコミッションにし、高価格プロダクトのキャンペーンを売上の15%にすることもできます。";C;merchant;T;N
"Add banners and other creatives";"バナーやその他のクリエイティブズ（製作物）を追加";C;merchant;T;N
"GetStartedCreatives";"<strong>バナー マネージャー</strong> で、テキストリンク、スタンダードイメージバナーからHTML、Flash、プロモーションEメールバナー等の様々なクリエイティブズ（製作物）を管理できます。<br/>
全てのバナーは目的地URL（ビジターがクリック後にリダイレクトされるURLです）を指定する必要があります。";C;merchant;T;N
"Set up emails";"Eメールのセットアップ";C;merchant;T;N
"GetStartedEmails";"Eメール機能をセットアップしましょう。 <ul><li><strong>Eメール アカウント</strong> - Eメールがどのように送信されるか、を含めて。mail()ファンクションかSMTPサーバーのいずれかを選択できます。</li><li><strong>Eメール テンプレート</strong> - サインアップ後またはセールス後の通知のシステム自動送信Eメールにはテンプレートがあります。</li><li><strong>Eメール通知</strong> - マーチャントあるいはアフィリエイトがどのような場合に通知Eメールを受け取れるか設定できます。</li></ul>Eメールアカウントが正しくセットされていることを確認しましょう。正しく動作するEメールがないと、アフィリエイトはサインアップの確認通知のEメール等が受け取れなくなります。";C;merchant;T;N
"Customize your affiliate signup form";"アフィリエイトサインアップフォームのカスタマイズ";C;merchant;T;N
"GetStartedSignupForm";"スタンダード（標準的）なサインアップフォームをチェックして、必要があればカスタマイズしましょう。<br/><br/>
サインアップフォームはアフィリエイトプログラム等に関する情報のミニサイトが伴います。<br/>ミニサイトはそのまま使用してもよいですし、削除してしまってサインアップフォームだけで使用しても結構です。";C;merchant;T;N
"Customize affiliate panel";"アフィリエイトパネルのカスタマイズ";C;merchant;T;N
"GetStartedAffPanel";"Post Affiliate Pro のアフィリエイトパネルはフレキシブル（柔軟）です。<br/>メニューがどのような外見か、どのようなコンテンツが表示されるか、独自のコンテンツやリンクを別のページに作成するようにも、設定できます。";C;merchant;T;N
"GetStartedIntegrate";"インテグレーション（統合）は、現在ご利用中のウェブサイトやショッピングカート、ペイメント ゲートウェイがアフィリエイトシステムに紹介や購入を通知する場合の接続方法です。<br/>
通知があった場合、アフィリエイトシステムは、セールを登録し、紹介したアフィリエイトを検索し、必要に応じアフィリエイトへの適切なコミッションを作成します。<br/><br/>
インテグレーション（統合）は、通常、ページに数行程度のコードを追加するだけですし、代表的なショッピングカートやペイメントゲートウェイについてはインテグレーションガイドでステップバイステップで説明されています。 ";C;merchant;T;N
"Test everything";"全てのテスト";C;merchant;T;N
"GetStartedTest";"キャンペーンを設定し、コミッションを適切に定義し、バナーやリンクを作成したら、システムをテストしてみましょう。<br/>
最も良いのはマーチャントとアフィリエイトの両方の視点でテストしてみることです:
<ol>
<li>テスト用のアフィリエイトでサインアップしてみましょう。承認後にパスワードが記載された確認Eメールを受信し、アフィリエイトパネルにログインしてみましょう。</li>
<li>アフィリエートパネルにログインして、バナーやリンクのコードを入手して、テストページに設置してみましょう。</li> 
<li>バナーやリンクをクリックしてみて、それが登録されるかチェックしましょう。</li>
<li>クリック後に、テストセールをしてみて、セール コミッションがアフィリエイトシステムに登録されるかチェックしてみましょう。（パーセールスまたはパーリードのコミッションの場合のみ）</li>
</ol>
もし問題があった場合は、<strong>デバッグ イベント ロギング</strong> を起動して、<strong>トラブルシューティング</strong> を参照してみましょう。";C;merchant;T;N
