source;translation;type;module;status;customer
"Edit template";"Bewerk sjabloon   ";C;;T;N
"Available fields";"Beschikbare velden  ";B;merchant;T;N
"Reset to default format";"Resetten naar standaard formaat ";C;merchant;T;N
"Clear text";"Verwijder tekst   ";C;merchant;T;N
"Flash URL";"Flash Url";C;merchant;N;N
"Impression track (hidden code)";"Vertoningen track (verborgen code)";C;merchant;T;N
"Image URL";"Afbeelding Url   ";C;merchant;T;N
"Alternate text";"Alternatieve tekst ";C;merchant;T;N
"Title (first line)";"Titel (eerste lijn)   ";C;merchant;T;N
"Text (second line)";"Tekst (tweede lijn)    ";C;merchant;T;N
"Unknown default format";"Onbekend standaard format ";C;merchant;T;N
"Description (second line)";"Beschrijving (tweede lijn)    ";C;merchant;T;N
"Alt text";"Alt tekst   ";C;merchant;T;N
"Flash wmode";"Flash wmode  ";C;merchant;T;N
"Flash loop";"Flash loop";C;merchant;N;N
"Impression Tracking Code";"Vertoningen Tracking Code  ";C;merchant;T;N
"Edit Banner or link";"Bewerk Banner of Link  ";C;merchant;T;N
"Select Banner or Link";"Selecteer Banner of Link       ";C;merchant;T;N
"TrackingSettingsDescription";"Configureer alles met betrekking tot doorverwijzingen en verkopen, zoals link stijlen, IP adres tracking, DirectLink   ";C;merchant;T;N
"URL to your p3p.xml file";"URL naar je p3p.xml bestand  ";C;merchant;T;N
"Compact P3P Policy";"Compact P3P Policy";C;merchant;N;N
"Delete cookie after lead / sale";"Verwijder cookie na lead / verkoop ";C;merchant;T;N
"Add currency";"Voeg valuta toe  ";C;;T;N
"0";"0";C;;N;N
"1";"1";C;;N;N
"2";"2";C;;N;N
"3";"3";C;;N;N
"4";"4";C;merchant;N;N
"Left";"Links  ";C;merchant;T;N
"Right";"Rechts   ";C;merchant;T;N
"System default currency";"Standaard valuta voor Systeem ";C;merchant;T;N
"Support multiple currencies";"Ondersteunt meerdere valuta's ";C;;T;N
"Time format";"Tijd weergave ";C;;T;N
"Emails";"Emails";B;merchant;N;N
"Sales / Leads";"Verkopen / Leads  ";C;merchant;T;N
"Signups";"Inschrijvingen  ";C;merchant;T;N
"On new affiliate signup";"Aan nieuwe affiliate inschrijving";C;merchant;T;N
"Dont save";"Sla niet op   ";C;merchant;T;N
"Import";"Importeer  ";B;;T;N
"ImportDescription";"Importeer date van CSV bestand opgeslagen in je computer over vorige export  ";C;;T;N
"Export";"Exporteer  ";B;;T;N
"ExportDescription";"Export data naar CSV bestand  ";C;;T;N
"ImportExportDescription";"Importeer en exporteer gereedschap voor je data ";C;merchant;T;N
"Critical errors";"Kritieke storingen   ";C;merchant;T;N
"Normal errors and above";"Normale storingen and daarmee samenhangende ";C;merchant;T;N
"Warnings and above";"Waarschuwingen en daarmee samenhangende   ";C;merchant;T;N
"Information and above";"Informatie en daarmee samenhangende ";C;merchant;T;N
"LogLevel";"LogLevel";C;merchant;N;N
"Sets logging level for the system. It is recommended to have it on Information level";"Stelt logging level voor systeem in. It is aan te bevelen het op informatie level te hebben ";C;merchant;T;N
"Add VAT to commissions";"BTW in de commissies  ";C;merchant;T;N
"Deduct VAT from commissions";"BTW-aftrek van provisies";C;merchant;T;N
"VAT handling";"BTW afhandeling  ";C;merchant;T;N
"Default payout balance";"Standaard balans uitbetaling   ";C;merchant;T;N
"Payment amount";"Betaling hoeveelheid  ";C;merchant;T;N
"Payout currency";"Betaling valuta  ";C;merchant;T;N
"Prefix";"Prefix  ";C;merchant;T;N
"Separator";"Scheiding ";C;merchant;T;N
"Suffix (extension)";"Achtervoegsel (extensie)";C;merchant;T;N
"Save and Regenerate .htaccess code";"Opslaan en regenereer .htaccess code  ";C;merchant;T;N
"SEO Links configuration";"SEO Links configuratie  ";C;merchant;T;N
"Fraud Protection";"Fraude protectie  ";C;merchant;T;N
"Continue Setup";"Setup voorzetten  ";C;merchant;T;N
"Main site URL";"Hoofdsite URL  ";C;merchant;T;N
"Days";"Dagen ";C;merchant;T;N
"Hours";"Uren  ";C;merchant;T;N
"Minutes";"Minuten  ";C;merchant;T;N
"Track referrals by IP address";"Track doorverwijzingen middels IP adres  ";C;merchant;T;N
"Save unreferred sale/lead";"Niet doorverwezen verkopen/leads opslaan ";C;merchant;T;N
"Link style";"Link stijl  ";C;merchant;T;N
"Analyze";"Analyseer  ";C;merchant;T;N
"Optimize";"Optimaliseer  ";C;merchant;T;N
"Repair";"Repareer ";C;merchant;T;N
"DatabaseStatusDescription";"Overzicht van je database - controleer snel het formaat van je tables, optimaliseer of repareer indien nodig. ";C;merchant;T;N
"Read more about clicks tracking in our knowledge base";"Lees meer over Klikken tracking in onze kennisbank ";C;merchant;T;N
"Clicks tracking";"Klikken tracking    ";C;merchant;T;N
"Troubleshooter";"Probleemoplosser   ";C;merchant;T;N
"Event log";"Gebeurtenissen log    ";C;merchant;T;N
"Read more about troubleshooting in our knowledge base";"Lees meer over probleemoplossingen in onze kennisbank ";C;merchant;T;N
"LogsListDescription";"Lijst van gebeurtenissen geregistreerd door het affiliate systeem.<br/>Het kan je helpen problemen op te lossen m.b.t. tracking, zet simpelweg storing logging aan en zie elke actie van het systeem.";C;merchant;T;N
"Info";"Info";C;;N;N
"Warning";"Waarschuwing ";C;;T;N
"Error";"Storing ";B;;T;N
"Critical";"Kritiek ";C;;T;N
"Send";"Zend  ";C;;T;N
"* Specify E-Mail Addresses";"* Specifiek Email  adres";C;merchant;T;N
"Define another filter";"Definieer een andere filter  ";C;merchant;T;N
"E-Mail addresses";"eMailadressen ";C;merchant;T;N
"Select predefined filter";"Selecteer vooraf gedefinieerde filter  ";C;merchant;T;N
"Label as paid payment";"Label als betaalde betaling   ";C;merchant;T;N
"Label as paid";"Label als betaald  ";C;merchant;T;N
"PayAffiliatesDescription";"Lijst van alle affiliates wachtend op betaling.<br/>Je kunt zo instellen dat je alleen de affiliatesworden gefilterd die het minimale Betaling nivo hebben bereikt.";C;merchant;T;N
"Period from";"Periode van ";C;merchant;T;N
"Period to";"Periode tot ";C;merchant;T;N
"No method";"Geen methode ";C;merchant;T;N
"Add payout option";"Voeg betaalmethode toe ";C;merchant;T;N
"Are you sure you want to delete the selected payout option?";"Weet je zeker dat je de geselecteerde betaaloptie wilt verwijderen?";C;merchant;T;N
"add payout balance";"Voeg uitbetalingbalans toe ";C;merchant;T;N
"remove payout balance";"verwijder uitbetaling balans ";C;merchant;T;N
"PayoutsByAffiliateDescription";"History van alle uitbetalingen aan je affiliates in het affiliateprogramma per affiliate weergegeven ";C;merchant;T;N
"PayoutsHistoryDescription";"History van alle uitbetalingen aan je affiliates in het affiliate programma ";C;merchant;T;N
"Payouts Overview";"uitbetalingoverzicht ";C;merchant;T;N
"PayoutsOverviewDescription";"Overzicht van je uitbetaling - affiliate opbrengsten wachtend op betaling ";C;merchant;T;N
"Apply";"Toepassen ";C;;T;N
"Please select at least one data line";"Selecteer a.u.b. minstens één data regel/lijn  ";C;merchant;T;N
"You cannot have the same data for both data lines";"Je kunt niet dezelfde data nemen voor beide data regels ";C;merchant;T;N
"Are you sure to delete selected click(s)?";"Weet je zeker dat je de geselecteerd klik(ken) wilt wissen?";C;merchant;T;N
"Delete older than";"Verwijder ouder dan";C;;T;N
"Are you sure you want to delete selected clicks?";"Weet je zeker dat je de geselecteerde klikken wilt verwijderen? ";C;merchant;T;N
"One week";"Een Week";C;;T;N
"Two weeks";"Twee weken";C;;T;N
"One month";"Een maand";C;;T;N
"Referrer url";"url Doorverwijzer";B;merchant;T;N
"Transaction details";"Details Transactie";C;merchant;T;N
"Tracking details";"Details Tracking  ";C;merchant;T;N
"Transaction type";"Type Transactie";B;merchant;T;N
"Compute commissions";"Commisie Berekenen ";C;merchant;T;N
"You need to choose affiliate to compute automatic commissions!";"Je moet een affiliate selecteren om de commissies automatisch te berekenen!   ";C;merchant;T;N
"You need to choose campaign to compute automatic commissions!";"Je moet de campagne selecteren om de automatische commissies te berekenen! ";C;merchant;T;N
"You need to choose the transaction type to compute automatic commissions!";"Je moet de transactie type selecteren om de automatische commissies te berekenen! ";C;merchant;T;N
"Add transaction";"Transacties Toevoegen  ";C;merchant;T;N
"Are you sure want to delete selected commission?";"Weet je zeker dat je de geselecteerde commissie wilt verwijderen?  ";C;;T;N
"Add commission";"Commisie Toevoegen  ";C;merchant;T;N
"Are you sure you want to change status of selected commission(s)?";"Weet je zeker dat je de geselecteerde commissie(s) wilt verwijderen?  ";C;merchant;T;N
"Pay commissions";"Commissies Betalen ";C;merchant;T;N
"TransactionsListDescription";"Lijst van alle commissies (transacties) geregistreerd door het systeem.<br/>Alleen transacties met commissies worden hier geregistreerd; ook per klik commissies (indien gebruikt) gegroepeerd.   ";C;merchant;T;N
"Transactions overview";"Transactie Overzicht  ";C;merchant;T;N
"TransactionsOverviewDescription";"Overzicht van je commissies gegenereerde (transacties)  ";C;merchant;T;N
"Signup";"Inschrijven  ";B;;T;N
"Terms & conditions";"Voorwaarden & Condities   ";B;;T;N
"Theme";"Thema  ";B;;T;N
"Gadgets";"Gadgets";C;;N;N
"Wallpaper";"Achtergrond/Wallpaper  ";C;;T;N
"Proxy Server";"Proxy Server";C;;N;N
"Panel settings";"Panel instellingen  ";C;;T;N
"PanelSettingsDescription";"Instellingen van je Controlepanel  ";C;;T;N
"Port number";"Poort Nummer  ";C;;T;N
"Proxy User";"Proxy Gebruiker  ";C;;T;N
"Are you sure you want to select this theme? Restart of the application is needed after theme change";"Weet je zeker dat je dit thema wilt selecteren? Na verandering is herstart van de applicatie nodig ";C;;T;N
"Delete wallpaper";"Achtergrond/Wallpaper verwijderen   ";C;;T;N
"Are you sure you want to delete this wallpaper";"Weet je zeker dat je deze achtergrond wilt verwijderen?  ";C;;T;N
"Select background color";"Selecteer achtergrond kleur ";C;;T;N
"Centered";"Gecentreerd  ";C;;T;N
"Tiled";"Getegeld  ";C;;T;N
"Stretched";"Uitgerekt  ";C;;T;N
"Position";"Positie  ";C;;T;N
"Double click to edit";"Dubbelklik om te bewerken  ";C;;T;N
"The following constant(s) are mandatory and have to be in the template:";"De volgende constante (s) zijn verplicht in het sjabloon: ";C;;T;N
"The following constant(s) are misspelled or are in template more than once:";"De volgende constante (s) zijn verkeerd gespeld of meer dat eens in het sjabloon meer dan eens:  ";C;;T;N
"Add custom filter field";"Aangepaste filterveld Toevoegen    ";C;;T;N
"Yesterday";"Gisteren ";B;;T;N
"Last 7 days";"Laatste 7 dagen ";B;;T;N
"This week (mon-sun)";"Deze week (maandag-zondag)    ";C;;T;N
"Last week (mop-sun)";"Laatste week  (maandag-zondag)  ";C;;T;N
"Last working week (mon-fri)";"Laatste werkweek (maandag-vrijdag)   ";C;;T;N
"Last month";"Laatste maand   ";B;;T;N
"Last year";"Laatste jaar  ";B;;T;N
"Last 30 days";"Laatste 30 dagen  ";C;;T;N
"Last 90 days";"Laatste 90 dagen   ";C;;T;N
"Select date preset";"Kies datum voorinstelling   ";C;;T;N
"Select custom date";"Kies aangepaste datum  ";C;;T;N
"Are you sure you want to delete selected filter preset?";"Weet u zeker dat de geselecteerde filter voorinstelling wilt verwijderen?    ";C;;T;N
"Search";"Zoeken  ";B;;T;N
"Clear filter";"Filter wissen ";C;;T;N
"Save filter";"Filter opslaan  ";C;;T;N
"Delete filter";"Filter verwijderen  ";C;;T;N
"Show filter";"Filter tonen  ";C;;T;N
"Hide filter";"Filter verbergen  ";C;;T;N
"advanced filter";"geavanceerde filter   ";C;;T;N
"advanced search";"Geavanceerde zoekopdracht     ";C;;T;N
"has to be valid date";"moet geldige datum zijn   ";C;;T;N
"has to be integer";"moet integer zijn   ";C;;T;N
"has to be greater than %s and lower than %s";"Moet groter zijn dan  %s en lager zijn dan  %s   ";C;;T;N
"has to be number";"moet nummer zijn  ";C;;T;N
"DD";"DD";C;;N;N
"MM";"MM";C;;N;N
"YYYY";"JJJJ ";C;;T;N
"Change Flash SWF";"Verander Flash SWF  ";C;;T;N
"Delete Flash SWF";"Verwijder Flash SWF  ";C;;T;N
"FLASH not uploaded";"FLASH niet geupload  ";C;;T;N
"Change image";"Verander afbeelding   ";C;;T;N
"Delete image";"Verwijder afbeelding  ";C;;T;N
"Upload";"Uploaden  ";C;;T;N
"Retype password again";"wachtwoord opnieuw intypen    ";C;;T;N
"Bold Ctrl+B";"Vet Ctrl+B   ";C;;T;N
"Italic Ctrl+I";"Cursief Ctrl+I   ";C;;T;N
"Underline Ctrl+U";"Onderstreept Ctrl+U  ";C;;T;N
"Subscript";"Ingeschreven  ";C;;T;N
"Superscript";"Superscript";C;;N;N
"Justify left Ctrl+L";"plaats/uitlijn links Ctrl+L  ";C;;T;N
"Justify center Ctrl+E";"plaats/uitlijn midden Ctrl+E  ";C;;T;N
"Justify right Ctrl+R";"plaats/uitlijn rechts Ctrl+R  ";C;;T;N
"Select foreground color";"Selecteer kleur voorgrond ";C;;T;N
"Strike through";"Strike door ";C;;T;N
"Indent";"Indent";C;;N;N
"Outdent";"Outdent";C;;N;N
"Horizontal rule";"Horizontale regel  ";C;;T;N
"Ordered list";"bestelde lijst ";C;;T;N
"Unorderedlist";"Onbestelde lijst / Unorderedlist";C;;T;N
"Insert external image";"Plaats externe afbeelding   ";C;;T;N
"Enter an image URL:";"Voer afbeelding URL in:  ";C;;T;N
"Remove link";"Link verwijderen  ";C;;T;N
"Remove formating";"Verwijder opmaak  ";C;;T;N
"Change Font";"Lettertype wijzigen  ";C;;T;N
"Set style of selected text";"Selecteer stijl van geselecteerde tekst  ";C;;T;N
"Title 1";"Titel 1 ";C;;T;N
"Title 2";"Titel 2  ";C;;T;N
"Title 3";"Titel 3  ";C;;T;N
"Source code";"Broncode  ";C;;T;N
"Path";"Pat  ";C;;T;N
"Change Font Size";"Verander lettertype formaat   ";C;;T;N
"XX-Small";"XX-Small ";C;;T;N
"X-Small";"X-Small";C;;N;N
"Small";"Small";C;;N;N
"Medium";"Medium";C;;N;N
"Large";"Large";C;;N;N
"X-Large";"X-Large";C;;N;N
"XX-Large";"XX-Large";C;;N;N
"Gadget Url";"Gadget-Url   ";C;;T;N
"Add gadget";"Toevoegen gadget  ";C;;T;N
"AddGadgetDescription";"Gadgets zijn kleine toepassingen die kunnen worden weergegeven op het burea.u.b.lad of in de zijbalk. <br/> Naast onze eigen gadgets kunt u de meeste van de gadgets van Netvibes of iGoogle.  ";C;;T;N
"Add Application Gadget";"Voeg Toepassing Gadget Toe  ";C;;T;N
"Add Custom Gadget";"Voeg Custom Gadget Toe  ";C;;T;N
"Edit gadget";"Bewerk gadget   ";C;;T;N
"Gadget does ";"Gadget doet  ";C;;T;N
"10 min";"10 min";C;;N;N
"20 min";"20 min";C;;N;N
"30 min";"30 min";C;;N;N
"45 min";"45 min";C;;N;N
"1 hour";"1 uur  ";C;;T;N
"Never";"Nooit  ";C;;T;N
"Hidden";"Verborgen  ";C;;T;N
"Desktop";"Desktop";C;;N;N
"Sidebar";"Zijbalk  ";C;;T;N
"Are you sure you want to delete selected gadget?";"Weet je zeker dat je de geselecteerd gadget wilt verwijderen?   ";C;;T;N
"Application Specific";"Applicatie Specifiek";C;;T;N
"Essential";"Essentieel  ";C;;T;N
"All gadgets";"Alle gadgets  ";C;;T;N
"News";"Nieuws  ";B;;T;N
"Fun & Games";"Fun & Games";C;;N;N
"Sports";"Sporten ";C;;T;N
"Lifestyle";"Lifestyle";C;;N;N
"Technology";"Technologie  ";C;;T;N
"Politics";"Politiek  ";C;;T;N
"Add Gadget / Feed";"Toevoegen Gadget / Feed  ";C;;T;N
"Save modified rows";"Bewaar aangepaste regels  ";C;;T;N
"Edit view";"Bewerk weergave  ";C;;T;N
"Export to csv";"Exporteren naar csv  ";C;;T;N
"of";"of";B;;N;N
"First page";"Eerste pagina   ";C;;T;N
"Previous page";"Vorige pagina ";C;;T;N
"Next page";"Volgende pagina  ";C;;T;N
"Last page";"Laatste pagina   ";C;;T;N
"Save as new view";"Opslaan als nieuwe weergave  ";C;;T;N
"Delete view";"Weergave verwijderen  ";C;;T;N
"View Name";"Weergave naam  ";C;;T;N
"Records Per Page";"Records Per Pagina  ";C;;T;N
"Help";"Help";C;;N;N
"HelpDescription";"HelpDescription";C;;N;N
"Download";"Download";C;;N;N
"Comma";"Komma   ";C;;T;N
"Semicolon";"Puntkomma  ";C;;T;N
"Tab";"Tab";C;;N;N
"CSV delimiter";"CSV scheidingsteken  ";C;;T;N
"You have not selected export data";"Je hebt geen export data geselecteerd ";C;;T;N
"Server";"Server";C;;N;N
"My computer";"Mijn computer  ";C;;T;N
"The source of import file";"De bron van import bestand  ";C;;T;N
"Are you sure you want to delete all old records in selected module(s)?";"Weet je zeker dat je alle oude records wilt verwijderen in de geselecteerde module(s)?  ";C;;T;N
"Minimize";"Minimaliseren  ";C;;T;N
"Show list";"Toon lijst  ";C;;T;N
"Undock";"Loskoppelen  ";C;;T;N
"Remember me on this computer";"Onthoud mij op deze computer  ";C;;T;N
"I forgot password";"I heb mijn wachtwoord vergeten  ";C;;T;N
"Enter code from picture";"Voer code in van afbeelding    ";C;;T;N
"Back to login";"Terug naar login  ";C;;T;N
"Delete all events";"Verwijder alle evenementen    ";C;;T;N
"Are you sure to delete all events?";"Weet je zeker dat je alle evenementen wilt verwijderen?   ";C;;T;N
"Delete debug events";"Verwijder debug evenementen   ";C;;T;N
"Are you sure to delete debug events?";"Weet je zeker dat je debug evenementen wilt verwijderen?   ";C;;T;N
"Attached files";"Bijgevoegde bestanden  ";C;;T;N
"Edit email template";"Bewerk Email  sjabloon ";C;;T;N
"Edit selected template";"Bewerk geselecteerde sjabloon  ";C;;T;N
"Select Template";"Selecteer sjabloon  ";C;;T;N
"MailOutboxDescription";"Alle Emails verstuurd door het systeem zijn hier zichtbaar, samen met hun status (succesvol verzonden of storing).    ";C;;T;N
"Sending";"Zenden  ";C;;T;N
"Sent";"Zend  ";C;;T;N
"Restart sending";"Herstart Zenden  ";C;;T;N
"Do you want to delete selected mails?";"Wil je de geselecteerde mails verwijderen?   ";C;;T;N
"Delete selected";"Verwijder geselecteerde   ";C;;T;N
"Restart selected";"Herstart geselecteerde   ";C;;T;N
"Send pending mails";"Zend in afwachting zijnde mails   ";C;;T;N
"Send by mail() function";"Zend door mail() functie   ";C;;T;N
"Send by SMTP";"Verzenden middels SMTP   ";C;;T;N
"SMTP User name";"SMTP Gebruikersnaam   ";C;;T;N
"SMTP Password";"SMTP Wachtwoord   ";C;;T;N
"SMTP TLS/SSL";"SMTP TLS/SSL";C;;N;N
"Send test message to email";"Zend test bericht naar Email adres    ";C;;T;N
"Save & Send Test Message";"Opslaan & Verzenden van Testbericht    ";C;;T;N
"Logout";"Uitloggen  ";B;;T;N
"TextDirection(rtl or ltr)";"TextDirection(rtl or ltr)";C;;N;N
"Show desktop";"Toon Desktop     ";C;;T;N
"Show desktop icon can't be removed.";"Toon desktop icoon kan nier verwijderd worden    ";C;;T;N
"Are you sure you want to remove selected item from QuickLaunch?";"Weet je zeker dat je de geselecteerde item wilt verwijderen van QuickLaunch?   ";C;;T;N
"(s)";"(s)";C;;N;N
"Online users description";"Online gebruikers beschrijving    ";C;;T;N
"Click to open sidebar";"Klik om zijbalk te openen   ";C;;T;N
"Show in fron of windows";"Toon voor schermen       ";C;;T;N
"Show behind windows";"Toon achter schermen   ";C;;T;N
"Hide sidebar";"Verberg zijbalk   ";C;;T;N
"Content";"Inhoud  ";B;;T;N
"Are you sure you want to remove selected item?";"Weet je zeker dat je de geselecteerd item wilt verwijderen?  ";C;;T;N
"Edit user profile";"Bewerk profiel gebruiker ";C;;T;N
"Sunday";"Zondag  ";B;;T;N
"Monday";"Maandag  ";B;;T;N
"Tuesday";"Dinsdag  ";B;;T;N
"Wednesday";"Woensdag  ";B;;T;N
"Thursday";"Donderdag  ";B;;T;N
"Friday";"Vrijdag    ";B;;T;N
"Saturday";"Zaterdag  ";B;;T;N
"January";"Januari  ";C;;T;N
"February";"Februari  ";C;;T;N
"March";"Maart  ";C;;T;N
"April";"April  ";C;;T;N
"May";"Mei  ";C;;T;N
"June";"Juni  ";C;;T;N
"July";"Juli  ";C;;T;N
"August";"Augustus  ";C;;T;N
"September";"September  ";C;;T;N
"October";"Oktober  ";C;;T;N
"November";"November  ";C;;T;N
"December";"December  ";C;;T;N
"Confirmation required";"Bevestiging nodig  ";C;;T;N
"Mandatory";"Verplicht  ";C;;T;N
"Optional";"Optioneel  ";C;;T;N
"Number";"Nummer  ";B;;T;N
"Checkbox";"Selectievakje    ";C;;T;N
"ListBox";"Keuzelijst  ";C;;T;N
"List of countries";"Lijst van landen    ";C;;T;N
"Add field";"Toevoegen veld  ";C;;T;N
"Are you sure you want to delete selected field(s)?";"Weet je zeker dat je de geselecteerde velden wilt verwijderen?   ";C;;T;N
"Information";"Informatie   ";C;;T;N
"read more";"lees meer  ";C;;T;N
"Previous";"Vorige    ";C;;T;N
"Start";"Start";C;;N;N
"Maximize";"Maximaliseren   ";C;;T;N
"%s - Affiliate";"%s - Affiliate";S;affiliate;N;N
"Language translations";"Vertalingen  ";B;;T;N
"Date added";"Datum toegevoegd  ";S;affiliate;T;N
"SCR";"SCR";S;merchant;N;N
"none active !";"Niet actief!  ";S;;T;N
"file not exist";"Bestand bestaat niet!";B;;T;N
"Language code";"Taalcode   ";S;;T;N
"English name";"Engelse Naam  ";B;;T;N
"Translated";"Vertaald  ";B;;T;N
"Is default";"Is standaard  ";S;;T;N
"Is active";"Is actief  ";S;;T;N
"For date range";"Voor datumbereik  ";S;affiliate;T;N
"If you choose channel, the banner code will have channel tracking code included, and also statistics will be displayed for this channel";"Als je dit kanaal kiest, zal de bannercode tracking code bevatten; ook zullen er statistieken getoond worden voor dit kanaal.     ";S;affiliate;T;N
"Campaign: ";"Campagne:  ";B;;T;N
"Banner stats";"Banner stats";S;affiliate;N;N
"Impressions:";"Vertoningen:  ";S;;T;N
"Clicks:";"Klikken:  ";S;;T;N
"CTR:";"CTR:";S;affiliate;N;N
"Sales:";"Verkopen:   ";S;affiliate;T;N
"Commissions:";"Commissies:   ";S;affiliate;T;N
"SCR (sales / clicks):";"SCR (verkopen / klikken):   ";S;affiliate;T;N
"affiliates in your program.";"affiliates in je programma.     ";S;merchant;T;N
"ClicksTrackingDescription";"Klikken (verwijzing) tracking herkent welke affiliate de bezoeker doorverwees afkomstig van een URL of klikkend op een bannerlink.    ";B;merchant;T;N
"Exported files";"Geëxporteerde bestanden   ";B;;T;N
"Upload custom language";"Aangepast Taal Uploaden   ";S;;T;N
"Advanced options ";"Geavanceerde opties  ";C;affiliate;T;N
"Hide";"Verbergen   ";C;;T;N
"Get";"Krijgen   ";C;affiliate;T;N
"Download PDF";"PDF downloaden   ";C;affiliate;T;N
"banner code";"banner code";C;affiliate;N;N
"Show normal link version";"Vertoon normale link versie    ";C;affiliate;T;N
"Show DirectLink version";"Toon DirectLink versie   ";C;affiliate;T;N
"Show HTML version";"Toon HTMLversie   ";C;affiliate;T;N
"Show XHTML version";"Toon XHTMLversie    ";C;affiliate;T;N
"for channel: ";"voor kanaal:  ";C;affiliate;T;N
"Show PDF preview";"Toon PDF voorvertoning  ";C;merchant;T;N
"Export files";"Exporteer bestanden  ";C;;T;N
"ExportFilesDescription";"ExportFilesDescription";C;;N;N
"Languages";"Talen   ";B;;T;N
"Debugging settings";"Debuggen instellingen    ";C;merchant;T;N
"Are you sure you want to delete selected file(s)?";"Weet je zeker dat je de geselecteerde bestanden wilt verwijderen?   ";C;;T;N
"Import language";"Importeer talen  ";C;;T;N
"Import new language into your account";"Importeer nieuwe taal in je account    ";C;;T;N
"File(s) %s was successfully deleted";"Bestand(en) %s succesvol verwijderd   ";S;;T;N
"Could not delete %s file(s)";"Kon bestand(en)  %s niet verwijderen    ";S;;T;N
"Plugin was successfully activated";"Plug-In is succesvol geactiveerd   ";S;;T;N
"Plugin was successfully deactivated";"Plug-In is succesvol gedeactiveerd    ";S;;T;N
"General";"Algemeen   ";B;merchant;T;N
"Drop modules";"modules vervallen    ";S;merchant;T;N
"Logo";"Logo";C;merchant;N;N
"Are you sure you want to deactivate this plugin?";"Weet je zeker dat je deze Plug-In wilt deactiveren?    ";C;;T;N
"Are you sure you want to activate this plugin?";"Weet je zeker dat je deze Plug-In wilt activeren?    ";C;;T;N
"Activate";"Activeren   ";C;;T;N
"Deactivate";"Deactiveren  ";C;;T;N
"Plugins";"Plug-Ins";C;;T;N
"PluginsDescription";"Plug-Ins en modules die het gedrag  van het systeem kunnen verbeteren of veranderen; of nieuwe functionaliteit toevoegen.   ";C;;T;N
"Path to server file";"Pat naar server bestand     ";C;;T;N
"You have not selected file";"U heeft geen bestand geselecteerd    ";C;;T;N
"Author";"Auteur   ";B;;T;N
"Version";"versie  ";B;;T;N
"Language metadata not defined %s";"Taal metadata niet gedefinieerd %s    ";S;;T;N
"Imported";"Geďmporteerd  ";S;;T;N
"N/A or Undefined";"N/A of ongedefinieerd  ";C;merchant;T;N
"Author: ";"Auteur:  ";C;;T;N
"Include payout options in signup form";"Toevoegen methodes uitbetaling in aanmeldingsformulier  ";C;merchant;T;N
"Force choosing payout option";"Methode uitbetaling verplicht te kiezen    ";C;merchant;T;N
"Failed to set default language with error: %s";"Gefaald standaard taal in te stellen met storing: %s    ";S;;T;N
"Language %s set as default.";"Taal %s als standaard ingesteld.   ";S;;T;N
"Source message can't be empty in file %s";"Bron bericht kan niet leeg zijn in bestand %s     ";S;;T;N
"Clean Install";"Schone installatie   ";S;;T;N
"Check if you want to display payout options in your signup form";"Controleer of je betaalopties in je aanmeldingsformulier wilt weergeven    ";S;merchant;T;N
"Signup form template";"Aanmeldingsformulier sjabloon  ";S;merchant;T;N
"Active theme";"Activeer thema  ";S;merchant;T;N
"Other available themes";"Andere aanwezige thema's    ";S;merchant;T;N
"You can choose from the themes below. Click on <strong>Select this theme</strong> to set it as a new default theme.";"Je kunt van de onderstaande thema's kiezen. Klik op  <strong>Selecteer dit thema</strong> om het als nieuw standaard thema in te stellen.    ";S;merchant;T;N
"All (allow user to choose)";"Alle (geef gebruikers keuzemogelijkheden)      ";C;merchant;T;N
"Default payout option";"Standaard methode uitbetaling      ";C;merchant;T;N
"Display payout option(s)";"Toon methode(s) uitbetaling   ";C;merchant;T;N
"If checked, user has to fill the payout option fields";"Indien aangevinkt, moet de gebruik de uitbetaaloptie invullen   ";C;merchant;T;N
"Enter the text of yout terms & conditions";"Voer de tekst in voor je voorwaarden & condities   ";C;merchant;T;N
"Force acceptance of T & C";"Forceer aanvaarding van T & C   ";C;merchant;T;N
"If checked, affiliate will have to check that he agrees with Terms & conditions of your affiliate program";"Indien aangevinkt, moeten affiliates the termen en condities aanvinken van je affiliate programma   ";C;merchant;T;N
"OverwriteCookiesDesc";"Als de bezoeker op een affiliate banner klikt, de informatie hierover wordt opgeslagen in een cookie. Als deze bezoeker later op een banner klikt van een andere affiliate dan kan het systeem de cookie overschrijven of niet.
Als cookie wordt overschreven, dan zal de laatste affiliate van waaruit geklikt is de commissie krijgen.  
Als niet wordt overschreven, dan zal de eerste affiliate de commissie krijgen en latere doorverwijzingen zullen niet worden geregistreerd.   ";C;merchant;T;N
"DeleteCookiesDesc";"Indien ingesteld, zal het systeem de cookie na verkoop/lead wissen. Dit betekent dat de affiliate geen commissie meer krijgt over latere verkopen van deze bezoeker. 
Standaard wordt de cookie niet verwijderd en krijgt deze ook commissie over toekomstige orders door de bezoeker. ";C;merchant;T;N
"Enter URL of your normal website. It will be used to display general affiliate link in affiliate pannel.";"Voor URL in van je normale website. Deze zal getoond worden als algemene affiliate link in het affiliate paneel.     ";C;merchant;T;N
"TrackByIpDesc";"Track doorverwijzingen door IP adres als geen cookie gevonden wordt. Het systeem kijkt naar de laatste klik van het zelfde IP adres binnen een bepaalde tijd. Vervolgens wordt de affiliate commissie toegekend.   ";C;merchant;T;N
