source;translation;type;module;status;customer
"Test URL matching";"URL megfelelés ellenőrzése";S;affiliate;T;N
"You can test if your pattern matches the given URL.";"Leellenőrizheti, hogy vajon a sablonja megfelel-e az adott URL-nek";S;affiliate;T;N
"<h3>Add / edit DirectLink URL</h3>";"<h3>DirektLink URL hozzáadása / szerkesztése</h3>";S;affiliate;T;N
"You can set that the click from this URL will belong to a selected channel, banner or campaign. If you don't select anything, the default campaign will be used.";"Beállíthatja, hogy az erről az URL-ről érkező klikkek a kiválasztott csatornához, bannerhez, vagy kampányhoz tartozzanak, 
Ha nem választ ki semmit, az alapértelmezett kampány lesz használva.";S;affiliate;T;N
"Cookie settings";"Cookie beállítások";S;merchant;T;N
"This setting can override the default configuration from campaign";"Ez a beállítás megsemmisítheti a kampányból származó alapértelmezett konfigurációt";S;merchant;T;N
"Affiliates will be able to choose only from these payout balance options.";"A partnerek csak ezek közül a kifizetési egyenleg opciók közül fognak tudni választani.";S;merchant;T;N
"Found";"Found";S;merchant;N;N
"Response returned from server";"A válasz visszajött a szerverről.";S;;T;N
"Do you like to reload application now ?";"Most szeretné az alkalmazást újra betölteni?";S;;T;N
"Available languages";"elérhető nyelvek";S;;T;N
"To make it easier for you, some languages are already included in the distribution";"Hogy megkönnyítsük a dolgát, néhány nyelv már benne van a disztribúcióban.";S;;T;N
"To import new language to the system, click on ""Import"" icon next to language that you would like to import.";"A rendszerbe való új nyelv importálásához, klikkeljen arra az ""Import"" ikonra, amely amellett a nyelv mellett található, amit importálni kíván.";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values loaded from imported language!!.";"Figyelmeztetés: Ha a nyelv ugyanazzal  a nyelvi kóddal már létezik (Pl. [en-US]), a fordítások és a nyelvi meta-adatok felülírásra kerülnek az importált nyelvből betöltött értékekkel!!";S;;T;N
"Import new language from the CSV file.";"Új nyelv importálása CSV file-ból.";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values from the uploaded language!";"Figyelmeztetés: Ha a nyelv ugyanazzal  a nyelvi kóddal már létezik (Pl. [en-US]), a fordítások és a nyelvi meta-adatok felülírásra kerülnek az importált nyelvből betöltött értékekkel!!";S;;T;N
"In the table below you can see all the languages loaded in the system.";"Az alábbi táblázatban látható a rendszerbe betöltött összes nyelv.";S;;T;N
"To import a new language, click on Import language button and follow the steps in the import wizard.";"Egy új nyelv importálására, klikkeljen rá a nyelv importálása ikonra és kövesse az import varázsló lépéseit!";S;;T;N
"If you don't want to use some language, you can deactivate it by changing value Yes to No in the 'Is active' column (don't forget to save your changes)";"Ha nem kíván valamilyen nyelvet használni, deaktiválhatja azt az Igen érték Nem-re változtatásával az 'aktív nyelvek' oszlopban (Ne felejtse el elmenteni a változtatásokat!) ";S;;T;N
"Translations and default language";"Fordítások és alapértelmezett nyelv";S;;T;N
"One language must be system's default. To change the default language, click on icon 'Set as default' next to the language you want to set as default.";"Egy nyelvnek be kell lenni állítva alapértelmezettként. Az alapértelmezett nyelv megváltoztatásához klikkeljen az ön által alapértelmezettnek szánt mellett található 'Alapértelmezettként beállítva' ikonra!  ";S;;T;N
"To change some translations, click on Edit icon and continue in the editation.";"Néhány fordítás megváltoztatásához klikkeljen a Szerkesztés ikonra és folytassa a szerkesztésben.";S;;T;N
"Date & time format";"Dátum & idő formátum";S;;T;N
"Every language has defined it's own date and time format. To modify it, click on the Edit icon next to the language you would like to change.";"Minden nyelv meghatározza saját dátum és idő formátumát. Ennek megváltoztatásához, klikkeljen az ön által megváltoztatandó nyelv mellett található Szerkesztés ikonra. ";S;;T;N
"Creating new language translation";"új fordítás készítése";S;;T;N
"Here you can create your own language. Define the fields below, then the new language will be created. You should edit it's language strings (translations) manually in Edit language form.";"Itt létrehozhatja a saját nyelvét. Definiálja az alábbi mezőket, ezek után létrejön az új nyelv. Meg kell manuálisan szerkesztenie a nyelvi stringeket (fordítások) a Nyelvi forma szerkesztésében.";S;;T;N
"It is not possible to create new language with language code that already exists in the system!";"A rendszerben már létező nyelvi kóddal nem lehet új nyelvet létrehozni!";S;;T;N
"You are going to update";"Frissítés következik";S;;T;N
"from version";"verzióból";S;;T;N
"NOTE: Make sure that you backup your database and application files.";"Figyelmeztetés: Mindenképpen mentse le a háttértárba adatbázisait és alkalmazási file-jait.";S;;T;N
"You have to choose either campaign or banner, not both";"Kampányt vagy bannert válasszon, ne mindkettőt!";C;affiliate;T;N
"Note for merchant - if you want to explain this URL";"Tájékoztatás a kereskedőnek - ha meg akarja magyarázni ezt az URL-t";C;affiliate;T;N
"Checking..";"ellenőrzés";C;affiliate;T;N
"This is the default currency of the system. All tracked sales and commissions will be in this main currency.";"Ez a rendszer alapértelmezett pénzneme. Minden nyomon követett eladás és jutalék ebben a fő pénznemben lesz. ";C;merchant;T;N
"Precision defines how the numbers are rounded - how many decimal places after the decimal point will be used";"A precízió meghatározza azt, hogyan legyenek a számok kerekítve - hány tizedesjegyet használjanak a tizedes vessző után";C;merchant;T;N
"This setting controls where to display currency - before ($ 123) or after (123 $) the number";"Ez a beállítás ellenőrzi, hogy legyen megjelenítve a pénznem - a szám előtt($ 123)vagy után (123 $) ";C;merchant;T;N
"If affiliates doesn't specify his minimum payout balance, this value will be used.";"Ha a partnerek nem akarják megadni a minimális kifizetési egyenleget, ez az érték lesz használva a minimális kifizetési egyenlegként.";C;merchant;T;N
"Affiliates to pay";"Kifizetendő partnerek";C;merchant;T;N
"No data are matching your search";"Nincs a keresési feltételeknek megfelelő adat.";C;merchant;T;N
"Version Update";"A verzió frissítése";C;;T;N
"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"A nyelvi kód minden egyes nyelvnél egyedi. Például az amerikai angol nyelv kódja en-US. A legtöbb nyelv nyelvi kódja megtalálható a <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>webhelyen";C;;T;N
"Yes, Reload Application";"Igen, töltse be újra az alkalmazást!";C;;T;N
"Request error";"Hibás kérés";C;;T;N
"Your session expired.";"Lejárt az ideje";C;;T;N
"Invalid server response.";"Érvénytelen szerver válasz";C;;T;N
"Payout History";"Korábbi kifizetések";S;merchant;T;N
"Selected parent user does not exist";"A kiválasztott fő felhasználó nem létezik";S;merchant;T;N
"Referral ID can not be blank";"Az újonnan beszervezett eladó azonosítója nem lehet üres.";S;;T;N
"Referral ID can not be changed";"Az újonnan beszervezett eladó azonosítója nem változtatható meg.";S;;T;N
"subaffiliate(s)";"Al-partner(ek)";S;;T;N
"Show this screen on startup";"Ezt a képernyőt mutassa betöltéskor!";S;merchant;T;N
"Manual commission";"Manuális jutalékok";C;merchant;T;N
"Brainstorming";"Ötletgyűjtés";C;merchant;T;N
"GetStartedBrainstorming";"Ez az első lépés nagyon fontos - gondoljon a partner programjára! <br/>
Rendelkeznie kell egy tervvel arról, mit szeretne elérni. Milyen nagy jutalék biztosítását engedheti meg magának?<br/>
Vonzó lesz ez a partnerek számára a versenyhez mérve?
Hogyan tudja a partnereket csatlakozásra bírni? ";C;merchant;T;N
"Review your settings";"Beállítások áttekintése";C;merchant;T;N
"GetStartedSettings";"A Post Affiliate Pro úgy lett létrehozva, hogy az működni tudjon az alapértelmezett konfigurációval.<br/>Azonban, ajánlatos leellenőriznie a konfigurációt és pontosan beállítania azt a saját igényeinek megfelelően..<br/>A konfigurációs képernyőt megtalálhatja a <strong>Config & Tools menu -> Configuration</strong>alatt.<br/><br/>Minden konfigurációs opció részletes leírása megtalálható a használati utasításban és a tudásbázisban.";C;merchant;T;N
"Define your commissions";"Határozza meg a jutalékait!";C;merchant;T;N
"GetStartedCommissions";"Egy alapértelmezett kampány létrejön az installálás során. Ezt megváltoztathatja, vagy létrehozhatja saját kampányait. <br/><br/>
A kampányokat egy olyan termék-csoport (vagy egy termék) csoportosítására használják, ami ugyanazzal a jutalék-beállítással jár.<br/><br/>
Például, rendelkezhet egy kampánnyal a Termék1-re, ahol partnereit klikkenként jutalmazza, és egy másik kampánnyal a Termék2-re, ahol a partnerek eladások után kapják a jutalékot. <br/><br/>
Vagy lehet egy kampánya olyan névvel, mint Alacsony költségű termékek, ami 40%-os eladásonkénti jutalékkal jár, és egy másik kampánya, amit Drága termékek-nek hív, 15 %-os eladásonkénti jutalékkal. ";C;merchant;T;N
"Add banners and other creatives";"Bannerek és egyéb reklámszövegek hozzáadása";C;merchant;T;N
"GetStartedCreatives";"A<strong>Banner-intéző</strong> ben lehetnek különböző reklámszövegek szövegllinkekből, sztenders bannerek HTML-re, Flash és promo e-mail bannerek.<br/>
Minden bannernél kell lenni egy megadott cél URL-nek - ez az az URL, ahová a látogatót a klikkelés után átirányítják. ";C;merchant;T;N
"Set up emails";"E-mailek indítása";C;merchant;T;N
"GetStartedEmails";"Ajánlott beállítania e-mailjeinek funkcionalitását. Ez magába foglalja: <ul><li><strong>mail account</strong> - milyen módon lesznek az e-mailek elküldve. Kiválaszthatja akár a levél () funkciót, vagy az SMTP szervert.</li><li><strong>email templates</strong> - ezek azok a sablonok, amiket akkor használnak, ha a rendszer automatikus e-maileket küld, olyanokat, mint a jelentkezés utáni e-mail, vagy az eladásokról szóló értesítések. </li><li><strong>email notifications</strong> - konfigurálhatja, milyen fajta értesítéseket szeretne kereskedőként kapni, és milyenek legyenek hozzáférhetők a partnerek számára. </li></ul>Bizonyosodjon meg arról, hogy a levelezési azonosító megfelelően van-e beállítva - próbálja  e-mailek kiküldésével ezt leellenőrizni. Működő e-mailek nélkül a partnerek nem fognak megerősítés kapni a jelentkezésükről, stb.";C;merchant;T;N
"Customize your affiliate signup form";"A partneri feliratkozás fűrlapjának testreszabása";C;merchant;T;N
"GetStartedSignupForm";"Ellenőrizze le a sztenderd jelentkezési űrlapot és végezzen testreszabást, ha akar. <br/><br/>
A jelentkezési űrlap egy olyan mini-site-tal érkezik, ami a partner programról szóló információt, stb. tartalmazza.<br/>Használhatja a mini-site-ot, vagy törölje ki és csak a jelentkezési űrlapot használja. ";C;merchant;T;N
"Customize affiliate panel";"Partner panel testreszabása";C;merchant;T;N
"GetStartedAffPanel";"A partner panel a Post Affiliate Pro-ben nagyon rugalmas.<br/>Konfigurálhatja, hogyan nézzen ki a menü, milyen tartalmat szeretne itt, és akár még hozzá is adhat tartalmat vagy más oldalakhoz tartozó linkeket is. ";C;merchant;T;N
"GetStartedIntegrate";"Az integráció az egy olyan módszer, ami a partneri rendszert az ön saját aktuális weboldalához, vásárlói kosarához vagy fizetési hozzáféréséhez kapcsolja oly módon, hogy a partneri rendszer értesítést kap az ajánlásokról és a vásárlásokról. <br/>
Amikor értesítést kap, a partneri rendszer regisztrálja az eladást, megtalálja az ajánló partner (ha van ilyen) és létrehozza a megfelelő jutalékot a számára.<br/><br/>
Az integráció általában oldalához való néhány kódsor hozzáadását jelenti és lépésről lépésre le van írva az Integrációs útmutatóban a leggyakoribb vásárlói kosarakra és fizetési rendszerekre vonatkoztatva. ";C;merchant;T;N
"Test everything";"Mindent tesztel";C;merchant;T;N
"GetStartedTest";"Amikor megkonfigurálta kampányát, megadta a helyes jutalékokat és létrehozott néhány bannert/linket, a rendszer tesztelése ajánlott. <br/>
A legjobb az, ha stimulálja az egész folyamatot mind a partnerei, mind pedig a saját szempontjából:
<ol>
<li>Iratkozzon fel tesztelő partnerként - jóváhagyás után kellene kapnia egy megerősítő e-mailt a jelszavával, és be kellene tudni jelentkeznie  partner paneljére. </li>
<li>Jelentkezzen be a partner panelre, szerezze meg a kódot a bannerekhez/linkekhez és tegye fel őket néhány teszt oldalra</li> 
<li>Klikkeljen rá a bannerre és ellenőrizze, hogy a klikkek regisztrálásra kerülnek-e</li>
<li>Klikkelés után, próbálkozzon teszt eladással és ellenőrizze, hogy az eladási jutalék regisztrálásra került-e a partner-rendszerben (csak az eladásonkénti vagy regisztrációnkénti jutalékok esetében)</li>
</ol>

Ha valamilyen problémát tapasztal ezen lépések bármelyikében, kapcsolja be <strong>Debug esemény naplózás</strong>-t és nézze meg a <strong>Hibakeresés</strong>-t";C;merchant;T;N
"Promote your affiliate program";"Partner programjának promotálása";C;merchant;T;N
"GetStartedPromote";"Miután sikeresen letesztelte partner rendszerének integrációját weboldalával, minden készen áll új partner programjának beindítására, tehát arra, hogy új partnereket vonzzon  a csatlakozásra.<br/><br/>
Nagyon fontos linket helyezni a partner programjának információihoz vagy a jelentkezési űrlaphoz, amely az ön weboldalához kapcsol. Nevezze el a linket Partner program-nak, Webmesterek pénzt keresnek, Partnerek, stb-nek. Ez vonzani fogja a látogatókat az ön oldalára és saját partnereivé teheti őket. <br/><br/>
Több potenciális partner elérése érdekében küldje el a programját partner könyvtárakba. A weben több tíz partner könyvtár található, melyeket naponta tapasztalt partnerek ezrei látogatnak. ";C;merchant;T;N
"Getting Started";"Kezdjünk bele!";C;merchant;T;N
"Could not create settings file. Reason: %s";"Nem sikerült létrehozni a file-beállításokat. Ok: %s";S;;T;N
"Ad Channels";"Reklám csatornák";B;;T;N
"Advanced tools";"Speciális eszközök";B;;T;N
"Subaffiliate Sale Stats";"Al-partner eladási statisztika";B;;T;N
"My profile";"A profilom";B;;T;N
"ContactUs";"Lépjen velünk kapcsolatba!";B;;T;N
"Promotion tips";"Tippek az előrejutáshoz";B;;T;N
"Frequently asked questions";"Gyakori kérdések";B;;T;N
"Advanced tracking";"Speciális tracking";B;;T;N
"DirectLinks explained";"DirectLinkek magyarázata";B;;T;N
"Failed to set default campaign";"Az alapértelmezett kampány beállítása nem sikerült";S;merchant;T;N
"Default campaign changed";"Alapértelmezett kampány elmentve";S;merchant;T;N
"Failed to save %s field(s) in %s(s)";"%s mezők %s(s)-ba mentése nem sikerült.";S;;T;N
"%s field(s) in %s(s) successfully saved";"%s mező(k) a %s(k)-ban sikeresen elmentve.";S;;T;N
"Parent banner";"Fő partner bannere";S;merchant;T;N
"Selected affiliate(s) status is changed";"A kiválasztott partner(ek) státusza megváltoztatva.";S;;T;N
"Failed to change status for selected affiliate(s)";"A kiválasztott partner(ek) státuszának megváltoztatása nem sikerült.";S;;T;N
"Failed to send signup confirmation email";"A feliratkozást megerősítő e-mail elküldése sikertelen volt.";S;merchant;T;N
"Signup confirmation email successfully sent";"A feliratkozás megerősítéséről szóló e-mail sikeresen elküldve.";S;merchant;T;N
"Failed to send new password request email";"Az új jelszót kérő e-mail elküldése sikertelen";S;merchant;T;N
"New password request email successfully sent";"AZ új jelszót kérő e-mail sikeresen elküldve.";S;merchant;T;N
"IN PROGRESS";"FOLYAMATBAN";S;;T;N
"No available theme";"Nincs elérhető téma";S;;T;N
"Installing Templates";"sablonok installálása";S;;T;N
"Error during creating account directory %s (%s). Please delete it and try again.";"Hiba az azonosító könyvtár létrehozásakor %s (%s). Kérjük törölje és próbálkozzon újra. ";S;;T;N
"Memory limit is %s bytes";"Memória-korlát %s byte";S;;T;N
"Could not create file inside %s directory";"Nem sikerült file-t létrehozni a %s könyvtáron belül";S;;T;N
"Installing templates";"sablonok installálása";S;;T;N
"Updated to version %s-%s";"%s-%s frissített verzió";S;;T;N
"Plugin %s not found";"Beépülő modul %s nem található";S;;T;N
"%s does not exist";"%s nem létezik";S;;T;N
"%s saved";"%s elmentve";S;;T;N
"%s was successfully added";"%s hozzáadása sikeres volt";S;;T;N
"Row";"Sor";S;;T;N
"Failed to delete %s %s(s)";"%s %s(s) kitörlése sikertelen volt";S;;T;N
"%s %s(s) successfully deleted";"A%(k) kitörlése sikertelen volt";S;;T;N
"CPM commissions not defined in campaign %s";"CPM jutalékok %s kampányban nem definiáltak";S;;T;N
"Maximum Referal ID length";"Ajánló ID maximum hosszúsága ";S;;T;N
"Maximum length must be between 0 and 20";"A maximum hosszúságnak 0 és 20 között kell lennie";S;;T;N
"Ip address %s is not in geoip database.";"Ip address %s is not in geoip database.";S;;N;N
"Google maps key saved";"Google térkép kulcsok elmentve";S;;T;N
"Sale counts";"Eladások számolása";B;;T;N
"CTR (raw / unique)";"CTR (nyers/egyedi)";B;;T;N
"Set up Terms & conditions for your affiliate program";"Állítsa be a partner programjára vonatkozó Szerződési Feltételeket!";S;merchant;T;N
"After signup";"feliratkozás után";S;merchant;T;N
"What to do after signup?";"Mit kell tenni feliratkozás után?";S;merchant;T;N
"You need to restart application after branding is changed";"Újra kell indítania az alkalmazást, a branding magváltoztatása után.";S;merchant;T;N
"URL to Affiliate Panel:";"A partner panelhez az URL:";S;merchant;T;N
"URL to Affiliate mini site:";"A partner mini-site-hoz az URL:";S;merchant;T;N
"Note that informational mini site is optional, the files don't need to be there";"Ne felejtse el, hogy az információs mini-site választható, a file-oknak nem kell ott lenniük";S;merchant;T;N
"Design & Contents settings";"Design & Tartalom beállítások";B;merchant;T;N
"Plugin settings";"Beépülő modul beállítása";S;;T;N
"URL to Signup Form:";"URL a jelentkezési űrlaphoz:";S;merchant;T;N
"Note! Using HTML signup form instead of standard signup form is advisable only on special circumstances, this form does not use advanced checking that is implemented in normal signup form.";"Figyelem! A HTML formátum alkalmazása a megszokott jelentkezési űrlap helyett csak speciális körülmények között ajánlott, ez a forma nem alkalmaz olyan speciális ellenőrzést, amit a normális jelentkezési űrlap végrehajt. ";S;merchant;T;N
"Signup Form HTML";"HTML jelentkezési űrlap";S;merchant;T;N
"Copy and paste the code below to your web page";"Másolja és illessze be weblapjára az alábbi kódot!";S;merchant;T;N
"Integration method";"Integrációs módszer";S;merchant;T;N
"To setup tracking of sales choose one of the integration methods below.";"Az eladások nyomon követésére használja az alábbi integrációs módszerek egyikét!";S;merchant;T;N
"Use secure connection";"biztonságos kapcsolatot használjon!";S;merchant;T;N
"Integration steps";"Integráció lépései";S;merchant;T;N
"Logo and program name";"A logo és a program neve";S;merchant;T;N
"You can change the logo and name of the program. The logo appears in Affiliate panel and in Signup Form.";"Megváltoztathatja a program nevét és logoját. A logo a partner panelen és a Jelentkezési űrlapon jelenik meg.  ";S;merchant;T;N
"Payee info";"A kifizetésre jogosultról szóló információk";B;merchant;T;N
"<h3>Signup Form design</h3>
The design can be divided into several parts. The form itself is displayed using template. Look of the whole page is controlled by theme and it's templates.";"<h3>Jelentkezési Űrlap design</h3>
A design több részre osztható. Maga a formanyomtatvány sablon alkalmazásával jelenítődik meg. A teljes oldal megjelenését a téma kontrollálja és annak sablonjai. ";S;merchant;T;N
"The template of your Signup Form defines the form, sections and fields.";"Jelentkezési űrlapjának sablonja meghatározza a formátumot, a részeket és a mezőket. ";S;merchant;T;N
"Source message has to be exactly same as you have text e.g. in your mail";"A forrás üzenetnek ugyanolyannak kell lennie, mint amilyen a szöveg pl. az e-mail-jében.";S;;T;N
"Geo Location";"Földrajzi elhelyezkedés";S;;T;N
"Copy & Paste the text above to your email editor";"Másolja és illessze be a fenti szöveget az e-mail szerkesztőjébe";C;affiliate;T;N
"Show TEXT version";"a TEXT verzió mutatása";C;affiliate;T;N
"Checking for new version...";"Új verzió keresése…";C;merchant;T;N
"You are running latest version.";"A legfrissebb verziót futtatja.";C;merchant;T;N
"Latest version %s is available for download.";"%s legújabb verziója letöltésre elérhető";C;merchant;T;N
"Branding text";"Branding szöveg";C;;T;N
"Send signup confirmation email";"Küldjön a feliratkozás megerősítéséről e-mailt!";C;merchant;T;N
"Send new password request email";"Küldjön új jelszót kérő e-mailt!";C;merchant;T;N
"Enable";"Engedélyezve";C;;T;N
"BannersLinksFormatDescription";"Megadhatja a testreszabott formátumokat néhány reklámszöveg generálására";C;merchant;T;N
"CurrencyDescription";"A partner rendszer alapértelmezett pénzneme";C;merchant;T;N
"LanguagesDescription";"Nyelvek, fordítások és dátum/idő formátumok kezelése.";C;;T;N
"Event Logging";"Esemény Naplózás";C;merchant;T;N
"LoggingDescription";"Engedélyezi Önnek a rendszer számára a naplózási szint kiválasztását, és nyomon követi a rendszer akciókat. ";C;merchant;T;N
"ProxyServerConfigDescription";"Ha a szervere a Proxy mögött helyezkedik el, itt határozhatja azt meg. Ez a beállítás nem szükséges, megpróbálhatja, hogy csak akkor állítja be, ha problémái adódnak a gadgetek helyrehozásával. ";C;;T;N
"Email Templates";"E-mail sablonok";C;;T;N
"EmailTemplatesDescription";"Minden olyan e-mail sablonjának szerkesztése, amelyeket a rendszer automatikusan küld ki.";C;;T;N
"Mail Account";"Mail Azonosító";C;;T;N
"MailAccountDescription";"Állítsa be azt a Mail Azonosítót, amit a rendszer által küldött üzenetekre fog használni. ";C;;T;N
"CookiesSettingsDescription";"Állítsa be a cookie-k adatkezelési politikáját, a domaint, és a cookie-k felülírási módját. ";C;merchant;T;N
"FraudProtectionDescription";"A csalás elleni védelem automatikusan tudja kezelni az ismétlődő vagy hamis tranzakciókat (klikkek, regisztrációk, eladások), melyek ugyanarról az IP címről érkeznek, vagy ugyanazzal a megrendelés azonosítóval rendelkeznek.<br/>
Az ismétlődő tranzakciók előfordulhatnak például, amikor a vevő frissíti a ""megrendelés megerősítése"" oldalt, tehát ajánlatos kiszűrni ezeket, vagy letiltani az ugyanolyan Megrendelő azonosítóval érkező dupla megrendeléseket. ";C;merchant;T;N
"Payouts Balance";"kifizetések egyenlege";C;merchant;T;N
"PayoutsBalanceDescription";"Megadhatja a partnerekre vonatkozó minimum kifizetési egyenleget - ez az az egyenleg, amit a megszerzett jutalékok kiküldésénél minimum limitként fognak alkalmazni. ";C;merchant;T;N
"Payout Options";"Kifizetési opciók";C;merchant;T;N
"PayoutOptionsDescription";"Határozza meg itt a kifizetési opciókat (PayPal, Csekk, Moneybookers etc.). Rugalmas rendszerünk lehetővé teszi bármilyen kifizetési opció megadását. ";C;merchant;T;N
"Invoice Format";"Számla formátum";C;merchant;T;N
"InvoiceFormatDescription";"Definiálja a számla formátumát, ha a partnerek számára a számla automatikusan készül el!";C;merchant;T;N
"VAT Handling";"ÁFA kezelés";C;merchant;T;N
"VATHandlingDescription";"Határozza meg, hogy kívánja-e kezelni az ÁFÁ-t a jutalékoknál, hogyan legyen az kiszámítva, milyen legyen az Áfa-aránya és a formátuma az ÁFÁ-s számlának.<br/>Ez az Európai Unió-ból származó vevők számára fontos. ";C;merchant;T;N
"ConfigurationOverviewDesc";"";C;merchant;N;N
"Cookie domain";"Cookie domain";C;merchant;N;N
"The domain that the cookie is available. To make the cookie available on all subdomains of example.com then you'd set it to '.example.com'. The . is not required but makes it compatible with more browsers. Setting it to www.example.com will make the cookie only available in the www subdomain.";"A domain, ahol a cookie hozzáférhető. Annak érdekében, hogy a cookie minden www.example.com subdomain-en hozzáférhető legyen, be kell állítania '.example.com'. -ra. Ez nem kötelező, de több böngésző számára kompatibilissé teszi. A www.example.com-ra való beállítás csak a www.subdomain-ben teszi hozzáférhetővé. ";C;merchant;T;N
"Customize Logo";"Logo testreszabása";C;merchant;T;N
"Edit availablevalues";"a rendelkezésre álló értékek szerkesztése";C;merchant;T;N
"TextBox";"szövegdoboz";C;;T;N
"CheckBox";"ellenőrzés doboz";C;merchant;T;N
"HTML form";"HTML formátum";C;merchant;T;N
"Template of Signup Form is missing some mandatory fields. You have to add mandatory fields to this template. Otherwise signup form will not work";"A Jelentkezési Űrlap sablonjában hiányzik néhány kötelező mező. A kötelező mezőket hozzá kell adnia ehhez a sablonhoz. Máskülönben a jelentkezés nem fog működni. ";C;merchant;T;N
"Action after signup";"feliratkozás utáni akció";C;;T;N
"Set if the affiliate should be approved automatically, or left in pending state for manual approval by merchant.";"Állítsa be, hogy  a partner automatikusan kerüljön-e jóváhagyásra, vagy maradjon függő státuszban a kereskedő általi manuális jóváhagyás érdekében.";C;merchant;T;N
"Check if you want to include payout options in the signup form";"Pipálja ki, hogy a jelentkezési űrlapon szerepeltetni kívánja-e kifizetési opciókat. ";C;merchant;T;N
"No integration method selected. Please select integration method from list.";"Nincsen az integrációs módszer kiválasztva. Kérjük, válasszon ki a listáról egy integrációs módszert.";C;merchant;T;N
"IntegrationMethodsDescription";"Integrációs módszerek leírása";C;merchant;T;N
"Unknown commission type";"ismeretlen jutalék-típus";C;;T;N
"per Action";"akciónként";C;;T;N
"Referral_ID_signup_Help";"Beszervezett_ID_jelentkezés_Segítség";C;;T;N
"Plugin Configuration";"Beépülő modul konfiguráció";C;;T;N
"Configure";"konfigurálás";C;;T;N
"Refresh grid";"Hálózat frissítése";C;;T;N
"Add custom translation";"Testreszabott fordítás hozzáadása";C;;T;N
"Load IP details";"IP részletek hozzáadása";C;;T;N
"Screen %s is in menu and thus can not be deleted";"%s képernyő a menüben szerepel, ezért nem törölhető";S;affiliate;T;N
"Referral ID can contain only [a-zA-Z0-9_-] characters";"Az újonnan ajánlott személy azonosítója csak [a-zA-Z0-9_-] karaktereket tartalmazhat.";B;;T;N
"Affiliate screen successfully deleted";"A partner képernyője sikeresen törölve";S;merchant;T;N
"Error changing default country";"Hiba az alapértelmezett ország megváltoztatásánál.";S;;T;N
"Default country changed";"Megváltozott az alapértelmezett ország.";S;;T;N
"Column %s contains unallowed characters";"%s oszlop nem megengedett karaktereket tartalmaz";S;;T;N
"Could not backup changed theme resource file %s (%s)";"A megváltozott téma forrás file-t nem sikerült elmenteni a háttértárba.";S;;T;N
"Could not install new theme resource (%s) file.  Make sure that file is writable by webserver.";"Az új téma forrás (%s) file-ja nem installálható. Győződjön meg róla, vajon a webszerver által írható-e.";S;;T;N
"Common templates";"Közös sablonok";S;;T;N
"Common template can not be deleted";"Közös sablon nem törölhető";S;;T;N
"File deleted";"törölt file";S;;T;N
"File can not be deleted";"a file nem törölhető";S;;T;N
"File added";"hozáadott file";S;;T;N
"Commission overview";"jutalék áttekintése";S;;T;N
"Count of affiliates";"A partnerek számbavétele";B;;T;N
"Admin Account Info";"Admin Azonosító Információ";S;;T;N
"Database Info";"adatbázis információ";S;;T;N
"Add affiliate to group";"partner hozzáadása a csoporthoz";B;;T;N
"You can modify affiliate menu by dragging it's items.";"A partner menüt megváltoztathatja az elemek áthelyezésével.";S;merchant;T;N
"Items can be removed by dragging to Trash";"Az elemek eltávolíthatók, ha a kukába áthelyezi őket.";S;merchant;T;N
"Here you can see list of all screens available in merchant panel";"Itt láthatja a kereskedő-panelben elérhető összes képernyő listáját.";S;merchant;T;N
"Custom pages";"testreszabott oldalak";S;merchant;T;N
"Predefined pages";"előre definiált oldalak";S;merchant;T;N
"Url page settings";"URL lap beállítás";S;merchant;T;N
"Affiliate link: http://www.example..";"partner link: http://www.példa..";S;merchant;T;N
"All Commisions";"minden jutalék";S;merchant;T;N
"Countries";"országok";S;merchant;T;N
"Start with Post Affiliate";"a Post Affiliate-tel kezdje";S;merchant;T;N
"Main Integration Steps";"Fő integrációs lépések";B;merchant;T;N
"Advanced";"speciális";B;merchant;T;N
"Edit url page";"URL oldal szerkesztése";C;affiliate;T;N
"Show banners with stats only";"Csak a statisztikai bannerek megtekintése";C;affiliate;T;N
"Affiliate signup";"partner jelentkezése";B;merchant;T;N
"Integrate with your web page & shop";"Integrálja a weboldalába & a shop-jába";C;merchant;T;N
"Menu & screens";"Menü & képernyők";C;merchant;T;N
"Customize design";"a design testreszabása";C;merchant;T;N
"Change logo";"logo megváltoztatása";C;merchant;T;N
"Edit menu";"menü szerkesztése";C;merchant;T;N
"Edit header";"fejléc szerkesztése";C;merchant;T;N
"Edit footer";"Footer szerkesztése";C;merchant;T;N
"Edit %s";"%s szerkesztése";C;merchant;T;N
"Add to menu";"hozzáadás a menühöz";C;merchant;T;N
"Are you sure you want to delete this page?";"biztos benne, hogy törölni akarja ezt az oldalt?";C;merchant;T;N
"Add new custom page";"Új testreszabott oldal hozzáadása";C;merchant;T;N
