"Storepickup","Storepickup"
"Enabled","Enabled"
"Yes","Yes"
"No","No"
"Title","Title"
"Interval Time (minutes)","Interval Time (minutes)"
"Format example : 30","Format example : 30"
"Display all stores in front end","Display all stores in front end"
"Footer Link","Footer Link"
"Top Link","Top Link"
"Not shown","Not shown"
"Display pickup time/date","Display pickup time/date"
"Earlydate Text","Earlydate Text"
"Store Not Found Text","Store Not Found Text"
"Guide Text","Guide Text"
"Very early shipping date","Very early shipping date"
"Store Not Found","Store Not Found"
"Please select date and time for receive products","Please select date and time for receive products"
"Applicable payments","Applicable payments"
"Specific Payments","Specific Payments"
"All Allowed Payments","All Allowed Payments"
"Specific payments","Specific payments"
"Credit Card (saved)","Credit Card (saved)"
"Check/Money order","Check/Money order"
"No Payment Information Required","No Payment Information Required"
"googlecheckout","googlecheckout"
"Email template to store owner","Email template to store owner"
"Email to store owner (Default Template from Locale)","Email to store owner (Default Template from Locale)"
"Email template to web-shop","Email template to web-shop"
"Email to web-shop (Default Template from Locale)","Email to web-shop (Default Template from Locale)"
"Enabled Google API","Enabled Google API"
"Num stores shown in selector","Num stores shown in selector"
"Use Googlemap API to calculate distance between Store and customer address","Use Googlemap API to calculate distance between Store and customer address"
"Num stores shown in selector on checkout page","Num stores shown in selector on checkout page"
"Google map Key","Google map Key"
"Manage Stores","Manage Stores"
"Manage Holidays","Manage Holidays"
"Store Manager","Store Manager"
"Add Store","Add Store"
"Import Store","Import Store"
"ID","ID"
"Store Name","Store Name"
"Country","Country"
"State","State"
"City","City"
"Latitude","Latitude"
"Longitude","Longitude"
"Status","Status"
"Action","Action"
"Store Information","Store Information"
"General Information","General Information"
"Contact Information","Contact Information"
"Time Schedule","Time Schedule"
"Related Orders","Related Orders"
"Store information","Store information"
"Store Name","Store Name"
"Status","Status"
"Address","Address"
"City","City"
"Zipcode","Zipcode"
"Country","Country"
"State/Province","State/Province"
"Store Latitude","Store Latitude"
"Store Longitude","Store Longitude"
"Description","Description"
"Contact information","Contact information"
"Store Manager","Store Manager"
"Phone Number","Phone Number"
"Email Address","Email Address"
"Fax Number","Fax Number"
"Time Schedule","Time Schedule"
"Minimum Gap","Minimum Gap"
"The minimum time in minutes to ship","The minimum time in minutes to ship"
"Monday Open Time","Monday Open Time"
"format example 12:30","format example 12:30"
"Monday Close Time","Monday Close Time"
"format example 24:00","format example 24:00"
"Tuesday Open Time","Tuesday Open Time"
"Tuesday Close Time","Tuesday Close Time"
"Wednesday Open Time","Wednesday Open Time"
"Wednesday Close Time","Wednesday Close Time"
"Thursday Open Time","Thursday Open Time"
"Thursday Close Time","Thursday Close Time"
"Friday Open Time","Friday Open Time"
"Friday Close Time","Friday Close Time"
"Saturday Open Time","Saturday Open Time"
"Saturday Close Time","Saturday Close Time"
"Sunday Open Time","Sunday Open Time"
"Sunday Close Time","Sunday Close Time"
"Edit store %s","Edit store %s"
"Import File","Import File"
"CSV File","CSV File"
"Browse","Browse"
"Back","Back"
"Save Item","Save Item"
"Reset","Reset"
"Save and Continue Edit","Save and Continue Edit"
"Order #","Order #"
"Purchased From (Store)","Purchased From (Store)"
"Bill to Name","Bill to Name"
"Ship to Name","Ship to Name"
"G.T (Base)","G.T (Base)"
"G.T (Purchased)","G.T (Purchased)"
"Holiday Manager","Holiday Manager"
"Store","Store"
"Date","Date"
"Comment","Comment"
"Add Holiday","Add Holiday"
"Holiday Information","Holiday Information"
"Holiday information","Holiday information"
"Edit holiday %s","Edit holiday %s"
"Store","Store"
"Holiday Date","Holiday Date"
"Comment","Comment"
"Message to customers","Message to customers"
"Add holiday","Add holiday"
"Store Pickup","Store Pickup"
"Delivery Time","Delivery Time"
"Time","Time"
"Date","Date"
"Our Stores","Our Stores"
"Search by Country","Search by Country"
"Select country","Select country"
"Search by State/Province","Search by State/Province"
"Search by City","Search by City"
"There is no stores","There is no stores"
"Pickup Time","Pickup Time"
"Item does not exist","Item does not exist"
"Item was successfully saved","Item was successfully saved"
"Unable to find item to save","Unable to find item to save"
"Item was successfully deleted","Item was successfully deleted"
"Please select item(s)","Please select item(s)"
"Store does not exist","Store does not exist"
"Store was successfully saved","Store was successfully saved"
"Unable to find store to save","Unable to find store to save"
"Store was successfully deleted","Store was successfully deleted"
"Not selected file!","Not selected file!"
"Imported successful total %s stores","Imported successful total %s stores"
"Stores exist","Stores exist"
"Pickup Time: %s %s","Pickup Time: %s %s"
